,index,ModifiedDateTime,FRP
38589,535,2017-10-01,0.0
38590,535,2017-11-01,0.0
38591,535,2017-12-01,0.0
38592,535,2018-01-01,4.5
38593,535,2018-02-01,0.0
38594,535,2018-03-01,0.0
38595,535,2018-04-01,0.0
38596,535,2018-05-01,0.0
38597,535,2018-06-01,0.0
38598,535,2018-07-01,0.0
38599,535,2018-08-01,0.0
38600,535,2018-09-01,0.0
38601,535,2018-10-01,0.0
38602,535,2018-11-01,0.0
38603,535,2018-12-01,0.0
38604,535,2019-01-01,0.0
38605,535,2019-02-01,0.0
38606,535,2019-03-01,0.0
38607,535,2019-04-01,0.0
38608,535,2019-05-01,0.0
38609,535,2019-06-01,0.0
38610,535,2019-07-01,0.0
38611,535,2019-08-01,0.0
38612,535,2019-09-01,0.0
38613,535,2019-10-01,16.5
38614,535,2019-11-01,0.0
38615,535,2019-12-01,0.0
38616,535,2020-01-01,0.0
38617,535,2020-02-01,0.0
38618,535,2020-03-01,0.0
38619,535,2020-04-01,0.0
38620,535,2020-05-01,0.0
38621,535,2020-06-01,0.0
38622,535,2020-07-01,0.0
38623,535,2020-08-01,0.0
38624,535,2020-09-01,0.0
38625,535,2020-10-01,0.0
38626,535,2020-11-01,0.0
38627,535,2020-12-01,0.0
38628,535,2021-01-01,0.0
38629,535,2021-02-01,0.0
38630,535,2021-03-01,0.0
38631,535,2021-04-01,0.0
38632,535,2021-05-01,0.0
38633,535,2021-06-01,0.0
38634,535,2021-07-01,0.0
38635,535,2021-08-01,0.0
38636,535,2021-09-01,0.0
38637,535,2021-10-01,0.0
38638,535,2021-11-01,0.0
38639,535,2021-12-01,0.0
38640,536,2015-01-01,0.0
38641,536,2015-02-01,0.0
38642,536,2015-03-01,0.0
38643,536,2015-04-01,0.0
38644,536,2015-05-01,0.0
38645,536,2015-06-01,0.0
38646,536,2015-07-01,0.0
38647,536,2015-08-01,0.0
38648,536,2015-09-01,0.0
38649,536,2015-10-01,0.0
38650,536,2015-11-01,0.0
38651,536,2015-12-01,0.0
38652,536,2016-01-01,0.0
38653,536,2016-02-01,0.0
38654,536,2016-03-01,0.0
38655,536,2016-04-01,0.0
38656,536,2016-05-01,0.0
38657,536,2016-06-01,0.0
38658,536,2016-07-01,0.0
38659,536,2016-08-01,0.0
38660,536,2016-09-01,0.0
38661,536,2016-10-01,0.0
38662,536,2016-11-01,0.0
38663,536,2016-12-01,0.0
38664,536,2017-01-01,0.0
38665,536,2017-02-01,0.0
38666,536,2017-03-01,0.0
38667,536,2017-04-01,0.0
38668,536,2017-05-01,0.0
38669,536,2017-06-01,0.0
38670,536,2017-07-01,0.0
38671,536,2017-08-01,0.0
38672,536,2017-09-01,0.0
38673,536,2017-10-01,0.0
38674,536,2017-11-01,0.0
38675,536,2017-12-01,0.0
38676,536,2018-01-01,0.0
38677,536,2018-02-01,0.0
38678,536,2018-03-01,9.0
38679,536,2018-04-01,0.0
38680,536,2018-05-01,0.0
38681,536,2018-06-01,0.0
38682,536,2018-07-01,0.0
38683,536,2018-08-01,0.0
38684,536,2018-09-01,0.0
38685,536,2018-10-01,0.0
38686,536,2018-11-01,11.7
38687,536,2018-12-01,0.0
38688,536,2019-01-01,0.0
38689,536,2019-02-01,0.0
38690,536,2019-03-01,0.0
38691,536,2019-04-01,0.0
38692,536,2019-05-01,0.0
38693,536,2019-06-01,0.0
38694,536,2019-07-01,0.0
38695,536,2019-08-01,0.0
38696,536,2019-09-01,0.0
38697,536,2019-10-01,0.0
38698,536,2019-11-01,7.9
38699,536,2019-12-01,0.0
38700,536,2020-01-01,6.0
38701,536,2020-02-01,0.0
38702,536,2020-03-01,0.0
38703,536,2020-04-01,0.0
38704,536,2020-05-01,0.0
38705,536,2020-06-01,0.0
38706,536,2020-07-01,0.0
38707,536,2020-08-01,0.0
38708,536,2020-09-01,0.0
38709,536,2020-10-01,0.0
38710,536,2020-11-01,0.0
38711,536,2020-12-01,0.0
38712,536,2021-01-01,0.0
38713,536,2021-02-01,0.0
38714,536,2021-03-01,0.0
38715,536,2021-04-01,0.0
38716,536,2021-05-01,0.0
38717,536,2021-06-01,0.0
38718,536,2021-07-01,0.0
38719,536,2021-08-01,0.0
38720,536,2021-09-01,0.0
38721,536,2021-10-01,0.0
38722,536,2021-11-01,0.0
38723,536,2021-12-01,6.42
38724,537,2015-01-01,13.85
38725,537,2015-02-01,0.0
38726,537,2015-03-01,0.0
38727,537,2015-04-01,0.0
38728,537,2015-05-01,0.0
38729,537,2015-06-01,8.6
38730,537,2015-07-01,6.0
38731,537,2015-08-01,0.0
38732,537,2015-09-01,16.1
38733,537,2015-10-01,0.0
38734,537,2015-11-01,0.0
38735,537,2015-12-01,16.645454545454545
38736,537,2016-01-01,0.0
38737,537,2016-02-01,0.0
38738,537,2016-03-01,9.6
38739,537,2016-04-01,0.0
38740,537,2016-05-01,0.0
38741,537,2016-06-01,0.0
38742,537,2016-07-01,0.0
38743,537,2016-08-01,0.0
38744,537,2016-09-01,0.0
38745,537,2016-10-01,0.0
38746,537,2016-11-01,0.0
38747,537,2016-12-01,11.375
38748,537,2017-01-01,0.0
38749,537,2017-02-01,0.0
38750,537,2017-03-01,0.0
38751,537,2017-04-01,0.0
38752,537,2017-05-01,6.9
38753,537,2017-06-01,0.0
38754,537,2017-07-01,0.0
38755,537,2017-08-01,0.0
38756,537,2017-09-01,0.0
38757,537,2017-10-01,0.0
38758,537,2017-11-01,0.0
38759,537,2017-12-01,16.433333333333334
38760,537,2018-01-01,11.7
38761,537,2018-02-01,0.0
38762,537,2018-03-01,0.0
38763,537,2018-04-01,0.0
38764,537,2018-05-01,21.65
38765,537,2018-06-01,0.0
38766,537,2018-07-01,0.0
38767,537,2018-08-01,0.0
38768,537,2018-09-01,0.0
38769,537,2018-10-01,0.0
38770,537,2018-11-01,6.6
38771,537,2018-12-01,10.45
38772,537,2019-01-01,0.0
38773,537,2019-02-01,21.9
38774,537,2019-03-01,0.0
38775,537,2019-04-01,9.0
38776,537,2019-05-01,15.95
38777,537,2019-06-01,16.95
38778,537,2019-07-01,7.6
38779,537,2019-08-01,0.0
38780,537,2019-09-01,21.15
38781,537,2019-10-01,0.0
38782,537,2019-11-01,9.45
38783,537,2019-12-01,10.025
38784,537,2020-01-01,49.75
38785,537,2020-02-01,0.0
38786,537,2020-03-01,0.0
38787,537,2020-04-01,0.0
38788,537,2020-05-01,13.0
38789,537,2020-06-01,43.0
38790,537,2020-07-01,0.0
38791,537,2020-08-01,0.0
38792,537,2020-09-01,0.0
38793,537,2020-10-01,0.0
38794,537,2020-11-01,0.0
38795,537,2020-12-01,9.9
38796,537,2021-01-01,0.0
38797,537,2021-02-01,8.5
38798,537,2021-03-01,0.0
38799,537,2021-04-01,0.0
38800,537,2021-05-01,0.0
38801,537,2021-06-01,0.0
38802,537,2021-07-01,0.0
38803,537,2021-08-01,0.0
38804,537,2021-09-01,9.9
38805,537,2021-10-01,0.0
38806,537,2021-11-01,0.0
38807,537,2021-12-01,0.0
38808,538,2015-01-01,9.7
38809,538,2015-02-01,0.0
38810,538,2015-03-01,0.0
38811,538,2015-04-01,0.0
38812,538,2015-05-01,0.0
38813,538,2015-06-01,0.0
38814,538,2015-07-01,0.0
38815,538,2015-08-01,0.0
38816,538,2015-09-01,0.0
38817,538,2015-10-01,0.0
38818,538,2015-11-01,0.0
38819,538,2015-12-01,0.0
38820,538,2016-01-01,0.0
38821,538,2016-02-01,15.05
38822,538,2016-03-01,0.0
38823,538,2016-04-01,0.0
38824,538,2016-05-01,0.0
38825,538,2016-06-01,0.0
38826,538,2016-07-01,0.0
38827,538,2016-08-01,17.2
38828,538,2016-09-01,0.0
38829,538,2016-10-01,0.0
38830,538,2016-11-01,0.0
38831,538,2016-12-01,16.14
38832,538,2017-01-01,0.0
38833,538,2017-02-01,0.0
38834,538,2017-03-01,0.0
38835,538,2017-04-01,0.0
38836,538,2017-05-01,0.0
38837,538,2017-06-01,0.0
38838,538,2017-07-01,10.9
38839,538,2017-08-01,0.0
38840,538,2017-09-01,0.0
38841,538,2017-10-01,25.1
38842,538,2017-11-01,0.0
38843,538,2017-12-01,0.0
38844,538,2018-01-01,0.0
38845,538,2018-02-01,10.7
38846,538,2018-03-01,12.6
38847,538,2018-04-01,12.2
38848,538,2018-05-01,0.0
38849,538,2018-06-01,13.8
38850,538,2018-07-01,0.0
38851,538,2018-08-01,0.0
38852,538,2018-09-01,0.0
38853,538,2018-10-01,0.0
38854,538,2018-11-01,0.0
38855,538,2018-12-01,0.0
38856,538,2019-01-01,26.7
38857,538,2019-02-01,0.0
38858,538,2019-03-01,0.0
38859,538,2019-04-01,22.8
38860,538,2019-05-01,0.0
38861,538,2019-06-01,0.0
38862,538,2019-07-01,0.0
38863,538,2019-08-01,0.0
38864,538,2019-09-01,35.9
38865,538,2019-10-01,0.0
38866,538,2019-11-01,0.0
38867,538,2019-12-01,0.0
38868,538,2020-01-01,0.0
38869,538,2020-02-01,0.0
38870,538,2020-03-01,23.2
38871,538,2020-04-01,0.0
38872,538,2020-05-01,16.700000000000003
38873,538,2020-06-01,0.0
38874,538,2020-07-01,0.0
38875,538,2020-08-01,0.0
38876,538,2020-09-01,0.0
38877,538,2020-10-01,0.0
38878,538,2020-11-01,0.0
38879,538,2020-12-01,13.7
38880,538,2021-01-01,0.0
38881,538,2021-02-01,0.0
38882,538,2021-03-01,18.4
38883,538,2021-04-01,0.0
38884,538,2021-05-01,0.0
38885,538,2021-06-01,0.0
38886,538,2021-07-01,0.0
38887,538,2021-08-01,0.0
38888,538,2021-09-01,0.0
38889,538,2021-10-01,37.02
38890,538,2021-11-01,0.0
38891,538,2021-12-01,5.8
38892,539,2015-01-01,0.0
38893,539,2015-02-01,25.9
38894,539,2015-03-01,0.0
38895,539,2015-04-01,0.0
38896,539,2015-05-01,0.0
38897,539,2015-06-01,0.0
38898,539,2015-07-01,0.0
38899,539,2015-08-01,0.0
38900,539,2015-09-01,0.0
38901,539,2015-10-01,0.0
38902,539,2015-11-01,0.0
38903,539,2015-12-01,13.3
38904,539,2016-01-01,0.0
38905,539,2016-02-01,0.0
38906,539,2016-03-01,0.0
38907,539,2016-04-01,0.0
38908,539,2016-05-01,0.0
38909,539,2016-06-01,0.0
38910,539,2016-07-01,0.0
38911,539,2016-08-01,0.0
38912,539,2016-09-01,0.0
38913,539,2016-10-01,0.0
38914,539,2016-11-01,0.0
38915,539,2016-12-01,0.0
38916,539,2017-01-01,0.0
38917,539,2017-02-01,20.5
38918,539,2017-03-01,12.6
38919,539,2017-04-01,0.0
38920,539,2017-05-01,0.0
38921,539,2017-06-01,0.0
38922,539,2017-07-01,0.0
38923,539,2017-08-01,16.1
38924,539,2017-09-01,0.0
38925,539,2017-10-01,0.0
38926,539,2017-11-01,11.8
38927,539,2017-12-01,0.0
38928,539,2018-01-01,6.5
38929,539,2018-02-01,0.0
38930,539,2018-03-01,0.0
38931,539,2018-04-01,0.0
38932,539,2018-05-01,0.0
38933,539,2018-06-01,0.0
38934,539,2018-07-01,0.0
38935,539,2018-08-01,0.0
38936,539,2018-09-01,0.0
38937,539,2018-10-01,0.0
38938,539,2018-11-01,0.0
38939,539,2018-12-01,0.0
38940,539,2019-01-01,22.2
38941,539,2019-02-01,21.0
38942,539,2019-03-01,0.0
38943,539,2019-04-01,0.0
38944,539,2019-05-01,12.1
38945,539,2019-06-01,0.0
38946,539,2019-07-01,0.0
38947,539,2019-08-01,0.0
38948,539,2019-09-01,0.0
38949,539,2019-10-01,0.0
38950,539,2019-11-01,0.0
38951,539,2019-12-01,7.8
38952,539,2020-01-01,7.8
38953,539,2020-02-01,15.3
38954,539,2020-03-01,12.966666666666667
38955,539,2020-04-01,15.8
38956,539,2020-05-01,0.0
38957,539,2020-06-01,0.0
38958,539,2020-07-01,0.0
38959,539,2020-08-01,0.0
38960,539,2020-09-01,0.0
38961,539,2020-10-01,0.0
38962,539,2020-11-01,0.0
38963,539,2020-12-01,0.0
38964,539,2021-01-01,0.0
38965,539,2021-02-01,9.975
38966,539,2021-03-01,0.0
38967,539,2021-04-01,0.0
38968,539,2021-05-01,19.7
38969,539,2021-06-01,0.0
38970,539,2021-07-01,0.0
38971,539,2021-08-01,0.0
38972,539,2021-09-01,0.0
38973,539,2021-10-01,0.0
38974,539,2021-11-01,0.0
38975,539,2021-12-01,0.0
38976,540,2015-01-01,0.0
38977,540,2015-02-01,0.0
38978,540,2015-03-01,0.0
38979,540,2015-04-01,0.0
38980,540,2015-05-01,0.0
38981,540,2015-06-01,0.0
38982,540,2015-07-01,0.0
38983,540,2015-08-01,0.0
38984,540,2015-09-01,0.0
38985,540,2015-10-01,0.0
38986,540,2015-11-01,0.0
38987,540,2015-12-01,0.0
38988,540,2016-01-01,0.0
38989,540,2016-02-01,0.0
38990,540,2016-03-01,0.0
38991,540,2016-04-01,0.0
38992,540,2016-05-01,0.0
38993,540,2016-06-01,0.0
38994,540,2016-07-01,0.0
38995,540,2016-08-01,0.0
38996,540,2016-09-01,0.0
38997,540,2016-10-01,0.0
38998,540,2016-11-01,0.0
38999,540,2016-12-01,0.0
39000,540,2017-01-01,0.0
39001,540,2017-02-01,0.0
39002,540,2017-03-01,0.0
39003,540,2017-04-01,0.0
39004,540,2017-05-01,0.0
39005,540,2017-06-01,0.0
39006,540,2017-07-01,0.0
39007,540,2017-08-01,0.0
39008,540,2017-09-01,0.0
39009,540,2017-10-01,0.0
39010,540,2017-11-01,0.0
39011,540,2017-12-01,0.0
39012,540,2018-01-01,0.0
39013,540,2018-02-01,0.0
39014,540,2018-03-01,0.0
39015,540,2018-04-01,0.0
39016,540,2018-05-01,0.0
39017,540,2018-06-01,0.0
39018,540,2018-07-01,0.0
39019,540,2018-08-01,0.0
39020,540,2018-09-01,0.0
39021,540,2018-10-01,0.0
39022,540,2018-11-01,0.0
39023,540,2018-12-01,0.0
39024,540,2019-01-01,0.0
39025,540,2019-02-01,0.0
39026,540,2019-03-01,0.0
39027,540,2019-04-01,0.0
39028,540,2019-05-01,0.0
39029,540,2019-06-01,0.0
39030,540,2019-07-01,0.0
39031,540,2019-08-01,0.0
39032,540,2019-09-01,9.0
39033,540,2019-10-01,0.0
39034,540,2019-11-01,0.0
39035,540,2019-12-01,0.0
39036,540,2020-01-01,0.0
39037,540,2020-02-01,0.0
39038,540,2020-03-01,0.0
39039,540,2020-04-01,0.0
39040,540,2020-05-01,0.0
39041,540,2020-06-01,0.0
39042,540,2020-07-01,0.0
39043,540,2020-08-01,0.0
39044,540,2020-09-01,0.0
39045,540,2020-10-01,0.0
39046,540,2020-11-01,0.0
39047,540,2020-12-01,0.0
39048,540,2021-01-01,0.0
39049,540,2021-02-01,0.0
39050,540,2021-03-01,0.0
39051,540,2021-04-01,0.0
39052,540,2021-05-01,18.5
39053,540,2021-06-01,0.0
39054,540,2021-07-01,0.0
39055,540,2021-08-01,0.0
39056,540,2021-09-01,0.0
39057,540,2021-10-01,0.0
39058,540,2021-11-01,0.0
39059,540,2021-12-01,0.0
39060,541,2015-01-01,0.0
39061,541,2015-02-01,0.0
39062,541,2015-03-01,0.0
39063,541,2015-04-01,0.0
39064,541,2015-05-01,21.2
39065,541,2015-06-01,0.0
39066,541,2015-07-01,0.0
39067,541,2015-08-01,0.0
39068,541,2015-09-01,0.0
39069,541,2015-10-01,19.6
39070,541,2015-11-01,0.0
39071,541,2015-12-01,0.0
39072,541,2016-01-01,0.0
39073,541,2016-02-01,0.0
39074,541,2016-03-01,0.0
39075,541,2016-04-01,0.0
39076,541,2016-05-01,0.0
39077,541,2016-06-01,0.0
39078,541,2016-07-01,0.0
39079,541,2016-08-01,0.0
39080,541,2016-09-01,0.0
39081,541,2016-10-01,0.0
39082,541,2016-11-01,0.0
39083,541,2016-12-01,0.0
39084,541,2017-01-01,0.0
39085,541,2017-02-01,0.0
39086,541,2017-03-01,0.0
39087,541,2017-04-01,0.0
39088,541,2017-05-01,0.0
39089,541,2017-06-01,0.0
39090,541,2017-07-01,0.0
39091,541,2017-08-01,0.0
39092,541,2017-09-01,0.0
39093,541,2017-10-01,0.0
39094,541,2017-11-01,0.0
39095,541,2017-12-01,0.0
39096,541,2018-01-01,0.0
39097,541,2018-02-01,0.0
39098,541,2018-03-01,0.0
39099,541,2018-04-01,0.0
39100,541,2018-05-01,0.0
39101,541,2018-06-01,0.0
39102,541,2018-07-01,0.0
39103,541,2018-08-01,0.0
39104,541,2018-09-01,0.0
39105,541,2018-10-01,22.9
39106,541,2018-11-01,0.0
39107,541,2018-12-01,0.0
39108,541,2019-01-01,0.0
39109,541,2019-02-01,0.0
39110,541,2019-03-01,0.0
39111,541,2019-04-01,0.0
39112,541,2019-05-01,0.0
39113,541,2019-06-01,0.0
39114,541,2019-07-01,0.0
39115,541,2019-08-01,0.0
39116,541,2019-09-01,0.0
39117,541,2019-10-01,0.0
39118,541,2019-11-01,0.0
39119,541,2019-12-01,0.0
39120,541,2020-01-01,0.0
39121,541,2020-02-01,0.0
39122,541,2020-03-01,0.0
39123,541,2020-04-01,0.0
39124,541,2020-05-01,0.0
39125,541,2020-06-01,0.0
39126,541,2020-07-01,0.0
39127,541,2020-08-01,0.0
39128,541,2020-09-01,0.0
39129,541,2020-10-01,0.0
39130,541,2020-11-01,0.0
39131,541,2020-12-01,0.0
39132,541,2021-01-01,0.0
39133,541,2021-02-01,10.4
39134,541,2021-03-01,0.0
39135,541,2021-04-01,0.0
39136,541,2021-05-01,0.0
39137,541,2021-06-01,0.0
39138,541,2021-07-01,0.0
39139,541,2021-08-01,0.0
39140,541,2021-09-01,0.0
39141,541,2021-10-01,0.0
39142,541,2021-11-01,0.0
39143,541,2021-12-01,0.0
39144,542,2015-01-01,0.0
39145,542,2015-02-01,0.0
39146,542,2015-03-01,0.0
39147,542,2015-04-01,0.0
39148,542,2015-05-01,0.0
39149,542,2015-06-01,0.0
39150,542,2015-07-01,0.0
39151,542,2015-08-01,0.0
39152,542,2015-09-01,0.0
39153,542,2015-10-01,0.0
39154,542,2015-11-01,0.0
39155,542,2015-12-01,0.0
39156,542,2016-01-01,0.0
39157,542,2016-02-01,0.0
39158,542,2016-03-01,0.0
39159,542,2016-04-01,0.0
39160,542,2016-05-01,0.0
39161,542,2016-06-01,0.0
39162,542,2016-07-01,0.0
39163,542,2016-08-01,0.0
39164,542,2016-09-01,0.0
39165,542,2016-10-01,0.0
39166,542,2016-11-01,0.0
39167,542,2016-12-01,0.0
39168,542,2017-01-01,0.0
39169,542,2017-02-01,0.0
39170,542,2017-03-01,0.0
39171,542,2017-04-01,0.0
39172,542,2017-05-01,0.0
39173,542,2017-06-01,0.0
39174,542,2017-07-01,0.0
39175,542,2017-08-01,0.0
39176,542,2017-09-01,0.0
39177,542,2017-10-01,0.0
39178,542,2017-11-01,0.0
39179,542,2017-12-01,0.0
39180,542,2018-01-01,0.0
39181,542,2018-02-01,0.0
39182,542,2018-03-01,0.0
39183,542,2018-04-01,0.0
39184,542,2018-05-01,0.0
39185,542,2018-06-01,0.0
39186,542,2018-07-01,0.0
39187,542,2018-08-01,0.0
39188,542,2018-09-01,0.0
39189,542,2018-10-01,0.0
39190,542,2018-11-01,0.0
39191,542,2018-12-01,10.3
39192,542,2019-01-01,0.0
39193,542,2019-02-01,0.0
39194,542,2019-03-01,0.0
39195,542,2019-04-01,0.0
39196,542,2019-05-01,0.0
39197,542,2019-06-01,0.0
39198,542,2019-07-01,0.0
39199,542,2019-08-01,0.0
39200,542,2019-09-01,0.0
39201,542,2019-10-01,0.0
39202,542,2019-11-01,0.0
39203,542,2019-12-01,0.0
39204,542,2020-01-01,0.0
39205,542,2020-02-01,0.0
39206,542,2020-03-01,0.0
39207,542,2020-04-01,0.0
39208,542,2020-05-01,0.0
39209,542,2020-06-01,0.0
39210,542,2020-07-01,0.0
39211,542,2020-08-01,0.0
39212,542,2020-09-01,0.0
39213,542,2020-10-01,0.0
39214,542,2020-11-01,0.0
39215,542,2020-12-01,0.0
39216,542,2021-01-01,0.0
39217,542,2021-02-01,0.0
39218,542,2021-03-01,7.0
39219,542,2021-04-01,0.0
39220,542,2021-05-01,0.0
39221,542,2021-06-01,0.0
39222,542,2021-07-01,0.0
39223,542,2021-08-01,0.0
39224,542,2021-09-01,0.0
39225,542,2021-10-01,0.0
39226,542,2021-11-01,0.0
39227,542,2021-12-01,0.0
39228,543,2015-01-01,0.0
39229,543,2015-02-01,0.0
39230,543,2015-03-01,0.0
39231,543,2015-04-01,0.0
39232,543,2015-05-01,0.0
39233,543,2015-06-01,0.0
39234,543,2015-07-01,0.0
39235,543,2015-08-01,0.0
39236,543,2015-09-01,0.0
39237,543,2015-10-01,0.0
39238,543,2015-11-01,0.0
39239,543,2015-12-01,0.0
39240,543,2016-01-01,0.0
39241,543,2016-02-01,0.0
39242,543,2016-03-01,0.0
39243,543,2016-04-01,0.0
39244,543,2016-05-01,0.0
39245,543,2016-06-01,0.0
39246,543,2016-07-01,0.0
39247,543,2016-08-01,0.0
39248,543,2016-09-01,0.0
39249,543,2016-10-01,0.0
39250,543,2016-11-01,0.0
39251,543,2016-12-01,0.0
39252,543,2017-01-01,0.0
39253,543,2017-02-01,0.0
39254,543,2017-03-01,0.0
39255,543,2017-04-01,0.0
39256,543,2017-05-01,0.0
39257,543,2017-06-01,0.0
39258,543,2017-07-01,0.0
39259,543,2017-08-01,0.0
39260,543,2017-09-01,0.0
39261,543,2017-10-01,0.0
39262,543,2017-11-01,0.0
39263,543,2017-12-01,0.0
39264,543,2018-01-01,0.0
39265,543,2018-02-01,0.0
39266,543,2018-03-01,0.0
39267,543,2018-04-01,0.0
39268,543,2018-05-01,0.0
39269,543,2018-06-01,0.0
39270,543,2018-07-01,0.0
39271,543,2018-08-01,0.0
39272,543,2018-09-01,0.0
39273,543,2018-10-01,0.0
39274,543,2018-11-01,0.0
39275,543,2018-12-01,0.0
39276,543,2019-01-01,0.0
39277,543,2019-02-01,0.0
39278,543,2019-03-01,0.0
39279,543,2019-04-01,0.0
39280,543,2019-05-01,0.0
39281,543,2019-06-01,0.0
39282,543,2019-07-01,0.0
39283,543,2019-08-01,0.0
39284,543,2019-09-01,0.0
39285,543,2019-10-01,0.0
39286,543,2019-11-01,0.0
39287,543,2019-12-01,0.0
39288,543,2020-01-01,0.0
39289,543,2020-02-01,0.0
39290,543,2020-03-01,0.0
39291,543,2020-04-01,0.0
39292,543,2020-05-01,10.0
39293,543,2020-06-01,0.0
39294,543,2020-07-01,0.0
39295,543,2020-08-01,0.0
39296,543,2020-09-01,0.0
39297,543,2020-10-01,0.0
39298,543,2020-11-01,0.0
39299,543,2020-12-01,0.0
39300,543,2021-01-01,0.0
39301,543,2021-02-01,0.0
39302,543,2021-03-01,0.0
39303,543,2021-04-01,0.0
39304,543,2021-05-01,0.0
39305,543,2021-06-01,0.0
39306,543,2021-07-01,0.0
39307,543,2021-08-01,0.0
39308,543,2021-09-01,0.0
39309,543,2021-10-01,0.0
39310,543,2021-11-01,0.0
39311,543,2021-12-01,0.0
39312,544,2015-01-01,0.0
39313,544,2015-02-01,0.0
39314,544,2015-03-01,0.0
39315,544,2015-04-01,0.0
39316,544,2015-05-01,0.0
39317,544,2015-06-01,0.0
39318,544,2015-07-01,0.0
39319,544,2015-08-01,0.0
39320,544,2015-09-01,0.0
39321,544,2015-10-01,0.0
39322,544,2015-11-01,0.0
39323,544,2015-12-01,0.0
39324,544,2016-01-01,0.0
39325,544,2016-02-01,0.0
39326,544,2016-03-01,5.1
39327,544,2016-04-01,0.0
39328,544,2016-05-01,0.0
39329,544,2016-06-01,0.0
39330,544,2016-07-01,0.0
39331,544,2016-08-01,0.0
39332,544,2016-09-01,0.0
39333,544,2016-10-01,0.0
39334,544,2016-11-01,0.0
39335,544,2016-12-01,0.0
39336,544,2017-01-01,0.0
39337,544,2017-02-01,0.0
39338,544,2017-03-01,0.0
39339,544,2017-04-01,0.0
39340,544,2017-05-01,0.0
39341,544,2017-06-01,0.0
39342,544,2017-07-01,0.0
39343,544,2017-08-01,0.0
39344,544,2017-09-01,0.0
39345,544,2017-10-01,0.0
39346,544,2017-11-01,0.0
39347,544,2017-12-01,0.0
39348,544,2018-01-01,0.0
39349,544,2018-02-01,0.0
39350,544,2018-03-01,0.0
39351,544,2018-04-01,0.0
39352,544,2018-05-01,0.0
39353,544,2018-06-01,0.0
39354,544,2018-07-01,0.0
39355,544,2018-08-01,0.0
39356,544,2018-09-01,0.0
39357,544,2018-10-01,0.0
39358,544,2018-11-01,0.0
39359,544,2018-12-01,0.0
39360,544,2019-01-01,0.0
39361,544,2019-02-01,0.0
39362,544,2019-03-01,0.0
39363,544,2019-04-01,0.0
39364,544,2019-05-01,0.0
39365,544,2019-06-01,0.0
39366,544,2019-07-01,0.0
39367,544,2019-08-01,0.0
39368,544,2019-09-01,0.0
39369,544,2019-10-01,0.0
39370,544,2019-11-01,0.0
39371,544,2019-12-01,7.2
39372,544,2020-01-01,0.0
39373,544,2020-02-01,0.0
39374,544,2020-03-01,0.0
39375,544,2020-04-01,0.0
39376,544,2020-05-01,14.7
39377,544,2020-06-01,0.0
39378,544,2020-07-01,0.0
39379,544,2020-08-01,0.0
39380,544,2020-09-01,0.0
39381,544,2020-10-01,0.0
39382,544,2020-11-01,0.0
39383,544,2020-12-01,11.4
39384,544,2021-01-01,0.0
39385,544,2021-02-01,0.0
39386,544,2021-03-01,0.0
39387,544,2021-04-01,0.0
39388,544,2021-05-01,0.0
39389,544,2021-06-01,0.0
39390,544,2021-07-01,0.0
39391,544,2021-08-01,0.0
39392,544,2021-09-01,0.0
39393,544,2021-10-01,0.0
39394,544,2021-11-01,0.0
39395,544,2021-12-01,7.13
39396,545,2015-01-01,0.0
39397,545,2015-02-01,0.0
39398,545,2015-03-01,0.0
39399,545,2015-04-01,0.0
39400,545,2015-05-01,0.0
39401,545,2015-06-01,0.0
39402,545,2015-07-01,0.0
39403,545,2015-08-01,0.0
39404,545,2015-09-01,0.0
39405,545,2015-10-01,0.0
39406,545,2015-11-01,0.0
39407,545,2015-12-01,0.0
39408,545,2016-01-01,0.0
39409,545,2016-02-01,15.7
39410,545,2016-03-01,0.0
39411,545,2016-04-01,0.0
39412,545,2016-05-01,0.0
39413,545,2016-06-01,0.0
39414,545,2016-07-01,0.0
39415,545,2016-08-01,0.0
39416,545,2016-09-01,0.0
39417,545,2016-10-01,0.0
39418,545,2016-11-01,0.0
39419,545,2016-12-01,0.0
39420,545,2017-01-01,0.0
39421,545,2017-02-01,0.0
39422,545,2017-03-01,0.0
39423,545,2017-04-01,0.0
39424,545,2017-05-01,0.0
39425,545,2017-06-01,0.0
39426,545,2017-07-01,0.0
39427,545,2017-08-01,0.0
39428,545,2017-09-01,0.0
39429,545,2017-10-01,0.0
39430,545,2017-11-01,0.0
39431,545,2017-12-01,0.0
39432,545,2018-01-01,0.0
39433,545,2018-02-01,0.0
39434,545,2018-03-01,0.0
39435,545,2018-04-01,0.0
39436,545,2018-05-01,0.0
39437,545,2018-06-01,0.0
39438,545,2018-07-01,0.0
39439,545,2018-08-01,0.0
39440,545,2018-09-01,0.0
39441,545,2018-10-01,0.0
39442,545,2018-11-01,0.0
39443,545,2018-12-01,0.0
39444,545,2019-01-01,0.0
39445,545,2019-02-01,0.0
39446,545,2019-03-01,0.0
39447,545,2019-04-01,0.0
39448,545,2019-05-01,0.0
39449,545,2019-06-01,0.0
39450,545,2019-07-01,0.0
39451,545,2019-08-01,0.0
39452,545,2019-09-01,0.0
39453,545,2019-10-01,0.0
39454,545,2019-11-01,0.0
39455,545,2019-12-01,0.0
39456,545,2020-01-01,0.0
39457,545,2020-02-01,0.0
39458,545,2020-03-01,0.0
39459,545,2020-04-01,0.0
39460,545,2020-05-01,0.0
