,MAE,Accuracy,Tree Depth,Number of Trees,Predictor,Features
2067,52.87502941536623,72.23184863164352,6,128,NO2,"['Turmeric', 'SSM_lagged']"
2068,52.88974246686752,72.23902307056721,5,128,NO2,"['Turmeric', 'SSM_lagged']"
2069,52.897308576850556,72.36967441102357,4,96,NO2,"['Chillies', 'Turmeric', 'SSM_lagged']"
2070,52.89875692459685,72.21789310655045,7,128,NO2,"['Turmeric', 'SSM_lagged']"
2071,52.90147910522356,72.3699818792064,4,64,NO2,"['Chillies', 'Turmeric', 'SSM_lagged']"
2072,52.90368968685686,72.23201415416833,5,96,NO2,"['Turmeric', 'SSM_lagged']"
2073,52.908080228323286,72.3694902626705,4,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged']"
2074,52.91260426782804,72.2109295599553,6,96,NO2,"['Turmeric', 'SSM_lagged']"
2075,52.9153244079184,72.22687585901576,5,64,NO2,"['Turmeric', 'SSM_lagged']"
2076,52.93491861674987,72.19626381367678,6,64,NO2,"['Turmeric', 'SSM_lagged']"
2077,52.93749729862217,72.17594507714371,8,128,NO2,"['Turmeric', 'SSM_lagged']"
2078,52.9402273451456,72.1939396898007,7,96,NO2,"['Turmeric', 'SSM_lagged']"
2079,52.942029665110155,72.18567748914782,7,64,NO2,"['Turmeric', 'SSM_lagged']"
2080,52.975549416151274,72.15741385227984,8,96,NO2,"['Turmeric', 'SSM_lagged']"
2081,52.97825833704795,72.15435426068093,8,64,NO2,"['Turmeric', 'SSM_lagged']"
2082,52.997151432083335,72.1482364324066,9,128,NO2,"['Turmeric', 'SSM_lagged']"
2083,53.02194319918915,72.12815545798432,9,64,NO2,"['Turmeric', 'SSM_lagged']"
2084,53.02822866519217,72.13716350649071,9,96,NO2,"['Turmeric', 'SSM_lagged']"
2085,53.05629629097883,72.1751886702256,4,128,NO2,"['Turmeric', 'SSM_lagged']"
2086,53.06180380741195,72.4824393301125,3,96,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
2087,53.06460763341887,72.48511347163567,3,128,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
2088,53.06912391577995,72.16893348472239,4,96,NO2,"['Turmeric', 'SSM_lagged']"
2089,53.076945042196456,72.47390953389079,3,64,NO2,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
2090,53.085354661287695,72.15807399472631,4,64,NO2,"['Turmeric', 'SSM_lagged']"
2091,53.12004153964865,72.09142205360493,10,128,NO2,"['Turmeric', 'SSM_lagged']"
2092,53.131343233737454,72.08134740446013,10,96,NO2,"['Turmeric', 'SSM_lagged']"
2093,53.174304260219614,72.04839010714026,10,64,NO2,"['Turmeric', 'SSM_lagged']"
2094,53.21727095868546,72.43213298361044,3,96,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
2095,53.21842321181573,72.43598102020182,3,128,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
2096,53.22890989658375,72.42563120655016,3,64,NO2,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
2097,53.237941658501505,72.09980745662435,3,96,NO2,"['Chillies', 'Turmeric', 'SSM_lagged']"
2098,53.24709873243252,72.09894092673144,3,128,NO2,"['Chillies', 'Turmeric', 'SSM_lagged']"
2099,53.25151877264305,72.09208576044449,3,64,NO2,"['Chillies', 'Turmeric', 'SSM_lagged']"
2100,53.32130652684505,71.96350957330074,3,96,NO2,['SSM_lagged']
2101,53.32762742600012,71.96240369924884,3,128,NO2,['SSM_lagged']
2102,53.33499204361031,71.91748150623275,5,128,NO2,['SSM_lagged']
2103,53.33601334588634,71.97662772367583,11,128,NO2,"['Turmeric', 'SSM_lagged']"
2104,53.33901097501474,71.95189667111028,3,64,NO2,['SSM_lagged']
2105,53.35194903572933,71.93336585307195,4,128,NO2,['SSM_lagged']
2106,53.35687128684459,71.9055996859236,5,96,NO2,['SSM_lagged']
2107,53.37204765866106,71.92342160504097,4,96,NO2,['SSM_lagged']
2108,53.37561409803893,71.95292105676947,11,96,NO2,"['Turmeric', 'SSM_lagged']"
2109,53.37683992221052,71.96040267995282,3,96,NO2,"['Turmeric', 'SSM_lagged']"
2110,53.38314213038283,71.89349729560786,5,64,NO2,['SSM_lagged']
2111,53.38393586331226,71.90659328224099,6,128,NO2,['SSM_lagged']
2112,53.39108453263385,71.95199154812124,3,64,NO2,"['Turmeric', 'SSM_lagged']"
2113,53.39319406630617,71.90928585750638,4,64,NO2,['SSM_lagged']
2114,53.39475903568147,71.95362074074298,3,128,NO2,"['Turmeric', 'SSM_lagged']"
2115,53.39808715482149,71.9029906491186,6,64,NO2,['SSM_lagged']
2116,53.40305969323646,71.89929767715788,6,96,NO2,['SSM_lagged']
2117,53.434281358917055,71.91983862316314,11,64,NO2,"['Turmeric', 'SSM_lagged']"
2118,53.44473692114735,71.85256506404707,7,128,NO2,['SSM_lagged']
2119,53.44754164025632,71.85377618424695,7,64,NO2,['SSM_lagged']
2120,53.458190821273384,71.84839685561775,7,96,NO2,['SSM_lagged']
2121,53.55924073324953,71.78216212602278,8,128,NO2,['SSM_lagged']
2122,53.5722280322363,71.7754502217148,8,96,NO2,['SSM_lagged']
2123,53.581073802250785,71.76660698125153,8,64,NO2,['SSM_lagged']
2124,53.68008992722091,71.7146752016751,9,96,NO2,['SSM_lagged']
2125,53.68660615723811,71.70645565674006,9,64,NO2,['SSM_lagged']
2126,53.69475688276055,71.7029897604391,9,128,NO2,['SSM_lagged']
2127,53.8875350232773,71.59384158530978,10,96,NO2,['SSM_lagged']
2128,53.899255583521565,71.58705502265758,10,128,NO2,['SSM_lagged']
2129,53.901991292439035,71.57928954939428,10,64,NO2,['SSM_lagged']
2130,54.23009479782612,71.39247966612643,11,96,NO2,['SSM_lagged']
2131,54.23958045592324,71.39150120720248,11,64,NO2,['SSM_lagged']
2132,54.24626003473993,71.37922263845638,11,128,NO2,['SSM_lagged']
2133,60.80852306201594,67.25542236408526,6,96,NO2,"['ST_lagged', 'BA_lagged']"
2134,60.81909453891767,67.21407754667507,5,128,NO2,"['ST_lagged', 'BA_lagged']"
2135,60.82181200276606,67.25709363668052,6,64,NO2,"['ST_lagged', 'BA_lagged']"
2136,60.825814382657725,67.20494854622476,5,96,NO2,"['ST_lagged', 'BA_lagged']"
2137,60.82612331361659,67.25763202878807,6,128,NO2,"['ST_lagged', 'BA_lagged']"
2138,60.8272198294484,67.19646630248576,5,64,NO2,"['ST_lagged', 'BA_lagged']"
2139,60.92237434431875,67.22366051911092,7,128,NO2,"['ST_lagged', 'BA_lagged']"
2140,60.931348637342666,67.21579660653433,7,96,NO2,"['ST_lagged', 'BA_lagged']"
2141,60.97841049635854,67.18895153759041,7,64,NO2,"['ST_lagged', 'BA_lagged']"
2142,61.01732269636364,67.11071543043744,4,96,NO2,"['ST_lagged', 'BA_lagged']"
2143,61.02747301577503,67.1024582970993,4,64,NO2,"['ST_lagged', 'BA_lagged']"
2144,61.043485891559655,67.10132294530081,4,128,NO2,"['ST_lagged', 'BA_lagged']"
2145,61.107483734317114,67.13847796062335,8,96,NO2,"['ST_lagged', 'BA_lagged']"
2146,61.10827838823267,67.14018783578436,8,128,NO2,"['ST_lagged', 'BA_lagged']"
2147,61.13009332988127,67.1283556401136,8,64,NO2,"['ST_lagged', 'BA_lagged']"
2148,61.276015804411614,66.93155176807551,3,128,NO2,"['ST_lagged', 'BA_lagged']"
2149,61.299222292802845,66.91318597640469,3,96,NO2,"['ST_lagged', 'BA_lagged']"
2150,61.31542872964206,66.89407997987014,3,64,NO2,"['ST_lagged', 'BA_lagged']"
2151,61.342449588494155,67.05160869384207,9,96,NO2,"['ST_lagged', 'BA_lagged']"
2152,61.34974415286503,67.0487350586608,9,128,NO2,"['ST_lagged', 'BA_lagged']"
2153,61.37383624558846,67.03505518966352,9,64,NO2,"['ST_lagged', 'BA_lagged']"
2154,61.67687787095401,66.91755127749062,10,128,NO2,"['ST_lagged', 'BA_lagged']"
2155,61.7231259678185,66.90650957652977,10,96,NO2,"['ST_lagged', 'BA_lagged']"
2156,61.78471487328929,66.8764943011976,10,64,NO2,"['ST_lagged', 'BA_lagged']"
2157,62.11301964727747,66.7271886236401,11,128,NO2,"['ST_lagged', 'BA_lagged']"
2158,62.16501244198104,66.71374407204598,11,96,NO2,"['ST_lagged', 'BA_lagged']"
2159,62.21039520887957,66.68590306573793,11,64,NO2,"['ST_lagged', 'BA_lagged']"
2160,66.71734799259085,63.15289026570027,5,64,NO2,['ST_lagged']
2161,66.72573826706291,63.151242927238286,5,96,NO2,['ST_lagged']
2162,66.72870669300137,63.14719772420776,5,128,NO2,['ST_lagged']
2163,66.76305911749296,63.12650728206389,4,128,NO2,['ST_lagged']
2164,66.76448168923311,63.12889208950758,4,96,NO2,['ST_lagged']
2165,66.77010279026311,63.11632394086288,4,64,NO2,['ST_lagged']
2166,66.80453883069383,63.11999526012503,6,128,NO2,['ST_lagged']
2167,66.80612899695483,63.116645806296674,6,64,NO2,['ST_lagged']
2168,66.80722689505394,63.116896438448144,6,96,NO2,['ST_lagged']
2169,66.87770420000705,63.08640822120537,7,96,NO2,['ST_lagged']
2170,66.8926897051728,63.08355956798145,7,128,NO2,['ST_lagged']
2171,66.89809286041924,63.0721265997742,7,64,NO2,['ST_lagged']
2172,66.9532856045922,63.07065473789481,3,96,NO2,['ST_lagged']
2173,66.95893345144222,63.06758757652821,3,128,NO2,['ST_lagged']
2174,66.96083452023504,63.06595935866146,3,64,NO2,['ST_lagged']
2175,67.04416224643869,63.023232033966316,8,64,NO2,['ST_lagged']
2176,67.06554632892794,63.00913594176524,8,96,NO2,['ST_lagged']
2177,67.08064446238313,63.00900887763352,8,128,NO2,['ST_lagged']
2178,67.24105352963363,62.96237497112041,9,64,NO2,['ST_lagged']
2179,67.32356489846414,62.91795323018324,9,96,NO2,['ST_lagged']
2180,67.33251506954214,62.91109449968336,9,128,NO2,['ST_lagged']
2181,67.5396980155643,62.83364323630565,10,64,NO2,['ST_lagged']
2182,67.62870698329895,62.79076337814697,10,96,NO2,['ST_lagged']
2183,67.63895282550601,62.783019141883855,10,128,NO2,['ST_lagged']
2184,67.91472270647888,62.67104642650259,11,64,NO2,['ST_lagged']
2185,67.97639165945625,62.6441633264003,11,128,NO2,['ST_lagged']
2186,67.97902505755005,62.64740128576122,11,96,NO2,['ST_lagged']
2187,70.59955709462731,61.59205960621433,7,128,NO2,['BA_lagged']
2188,70.60659599256763,61.587454818819644,8,128,NO2,['BA_lagged']
2189,70.61571345428287,61.58814332584538,6,128,NO2,['BA_lagged']
2190,70.62055848146352,61.58064988041885,9,128,NO2,['BA_lagged']
2191,70.62491907794568,61.57254914843925,7,96,NO2,['BA_lagged']
2192,70.62702038844452,61.57013482904462,8,96,NO2,['BA_lagged']
2193,70.62929407200434,61.58538113108291,5,128,NO2,['BA_lagged']
2194,70.63268342028805,61.575054883552106,10,128,NO2,['BA_lagged']
2195,70.6372541912762,61.573016225423466,11,128,NO2,['BA_lagged']
2196,70.64148200532935,61.5526447165973,7,64,NO2,['BA_lagged']
2197,70.64431483416588,61.56142023486631,9,96,NO2,['BA_lagged']
2198,70.64738997316321,61.56523639541278,6,96,NO2,['BA_lagged']
2199,70.65003185598064,61.54786183641859,8,64,NO2,['BA_lagged']
2200,70.6506306248019,61.566592379727794,5,96,NO2,['BA_lagged']
2201,70.65291643039252,61.58042811977412,4,128,NO2,['BA_lagged']
2202,70.65445829971675,61.55626536532326,10,96,NO2,['BA_lagged']
2203,70.65719611165045,61.550936953372094,5,64,NO2,['BA_lagged']
2204,70.66051721274331,61.55401524914804,11,96,NO2,['BA_lagged']
2205,70.6618643617893,61.5462613412277,6,64,NO2,['BA_lagged']
2206,70.6675519688171,61.5387497433759,9,64,NO2,['BA_lagged']
2207,70.66984193096037,61.57583954340477,3,128,NO2,['BA_lagged']
2208,70.67226529715339,61.562288192806044,4,96,NO2,['BA_lagged']
2209,70.67478739347845,61.54831708641598,4,64,NO2,['BA_lagged']
2210,70.67864067787339,61.532844485807665,10,64,NO2,['BA_lagged']
2211,70.68218305867676,61.53158701919398,11,64,NO2,['BA_lagged']
2212,70.68965155052065,61.55708708734453,3,96,NO2,['BA_lagged']
2213,70.69325280132614,61.54299634352526,3,64,NO2,['BA_lagged']
2214,71.6040934607216,60.13708089477045,6,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2215,71.61536846783794,60.14362307665516,7,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2216,71.62650123742603,60.11336606739416,5,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2217,71.62836313924609,60.10907869841247,5,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2218,71.63460094710076,60.12227821044035,6,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2219,71.6549755411209,60.12606168609447,7,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2220,71.65869014246613,60.07797869818939,5,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2221,71.6791707288051,60.08156478184938,6,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2222,71.68539677280422,60.0729880403936,6,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
2223,71.69863539738094,60.075916183742955,7,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
2224,71.7066385721595,60.079739520530865,4,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2225,71.71083936659095,60.07845360483635,7,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2226,71.72455982827249,60.06732825093273,4,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2227,71.72517060468954,60.04792309747952,6,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
2228,71.7287804054383,60.043525862430535,5,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
2229,71.73914437077032,60.087396682934205,8,128,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2230,71.74467276396022,60.049562671703576,7,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
2231,71.7490237351215,60.02689464430089,5,96,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
2232,71.75643041392047,59.860783323561435,7,128,NO2,"['Maize', 'Soybean', 'Cotton']"
2233,71.76233342083871,60.03573218840438,4,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton']"
2234,71.77500383423593,60.00374208674145,6,64,NO2,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies']"
