,fireID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,geometry,agricultural,agricultural strict
10494,10494,18.6503,79.8864,328.9,1.0,1.0,2018-05-30,521,Terra,MODIS,58,6.03,304.1,7.8,D,0.0,POINT (79.8864 18.6503),0,0
10495,10495,18.6614,79.5558,331.1,1.0,1.0,2018-05-30,521,Terra,MODIS,70,6.03,307.1,8.8,D,2.0,POINT (79.5558 18.6614),0,0
10496,10496,18.6297,79.2653,338.3,1.0,1.0,2018-05-30,521,Terra,MODIS,82,6.03,306.6,19.3,D,0.0,POINT (79.2653 18.6297),1,1
10497,10497,17.6307,79.4223,327.3,1.0,1.0,2018-05-30,522,Terra,MODIS,58,6.03,298.1,6.6,D,0.0,POINT (79.4223 17.6307),1,1
10498,10498,18.1043,79.4602,329.9,1.0,1.0,2018-05-30,522,Terra,MODIS,69,6.03,297.1,12.8,D,0.0,POINT (79.4602 18.1043),1,1
10499,10499,18.5372,79.3315,334.2,1.0,1.0,2018-05-30,522,Terra,MODIS,73,6.03,306.6,13.3,D,0.0,POINT (79.3315 18.5372),1,1
10500,10500,18.6098,79.3395,336.2,1.0,1.0,2018-05-30,522,Terra,MODIS,80,6.03,305.1,16.5,D,0.0,POINT (79.3395 18.6098),1,1
10501,10501,18.1079,79.4619,328.9,1.7,1.3,2018-05-30,827,Aqua,MODIS,57,6.03,301.8,14.0,D,0.0,POINT (79.4619 18.1079),1,1
10502,10502,18.243,79.4378,305.2,1.0,1.0,2018-05-31,1658,Terra,MODIS,63,6.03,282.4,5.7,N,0.0,POINT (79.4378 18.243),1,1
10503,10503,18.1769,80.1235,328.7,1.2,1.1,2018-01-06,509,Terra,MODIS,55,6.03,295.6,14.8,D,0.0,POINT (80.1235 18.1769),1,1
10504,10504,18.1784,80.1123,325.2,1.2,1.1,2018-01-06,509,Terra,MODIS,37,6.03,294.4,10.7,D,0.0,POINT (80.1123 18.1784),1,0
10505,10505,17.5917,80.8476,330.1,1.1,1.0,2018-01-06,510,Terra,MODIS,56,6.03,299.6,12.2,D,0.0,POINT (80.8476 17.5917),1,0
10506,10506,17.1278,80.1975,329.8,1.2,1.1,2018-01-06,510,Terra,MODIS,63,6.03,301.9,10.5,D,0.0,POINT (80.1975 17.1278),1,1
10507,10507,17.1206,80.0792,330.9,1.2,1.1,2018-01-06,510,Terra,MODIS,68,6.03,300.8,12.8,D,0.0,POINT (80.0792 17.1206),1,1
10508,10508,17.4891,81.3541,324.9,1.4,1.2,2018-01-06,814,Aqua,MODIS,23,6.03,298.1,14.7,D,0.0,POINT (81.3541 17.4891),0,0
10509,10509,17.1014,79.5448,336.8,1.1,1.0,2018-01-06,814,Aqua,MODIS,82,6.03,303.1,20.1,D,0.0,POINT (79.5448 17.1014),1,1
10510,10510,18.038,79.062,337.8,1.1,1.0,2018-01-06,815,Aqua,MODIS,78,6.03,308.9,15.7,D,0.0,POINT (79.062 18.038),1,1
10511,10511,17.9482,78.0793,328.7,1.0,1.0,2018-01-06,815,Aqua,MODIS,33,6.03,301.7,12.2,D,0.0,POINT (78.0793 17.9482),1,1
10512,10512,18.1994,79.4433,332.0,1.1,1.0,2018-01-06,815,Aqua,MODIS,66,6.03,304.5,11.3,D,0.0,POINT (79.4433 18.1994),1,1
10513,10513,18.2533,79.4393,339.6,1.1,1.0,2018-01-06,815,Aqua,MODIS,78,6.03,305.1,23.5,D,0.0,POINT (79.4393 18.2533),1,1
10514,10514,18.331,80.1383,330.3,1.0,1.0,2018-03-06,802,Aqua,MODIS,63,6.03,307.4,12.6,D,0.0,POINT (80.1383 18.331),0,0
10515,10515,18.1334,80.0443,325.7,1.6,1.3,2018-04-06,540,Terra,MODIS,61,6.03,299.1,19.6,D,0.0,POINT (80.0443 18.1334),1,1
10516,10516,18.1308,80.0593,321.2,1.6,1.3,2018-04-06,540,Terra,MODIS,18,6.03,297.5,13.1,D,2.0,POINT (80.0593 18.1308),1,1
10517,10517,17.9406,78.0692,337.3,1.2,1.1,2018-04-06,540,Terra,MODIS,47,6.03,304.5,30.1,D,0.0,POINT (78.0692 17.9406),1,1
10518,10518,17.7662,78.1381,326.3,1.2,1.1,2018-04-06,540,Terra,MODIS,68,6.03,304.8,8.1,D,0.0,POINT (78.1381 17.7662),1,1
10519,10519,18.539,79.2225,336.1,1.5,1.2,2018-05-06,750,Aqua,MODIS,83,6.03,303.6,32.5,D,0.0,POINT (79.2225 18.539),1,1
10520,10520,18.5365,79.2283,331.1,1.5,1.2,2018-05-06,750,Aqua,MODIS,76,6.03,303.0,19.9,D,0.0,POINT (79.2283 18.5365),1,1
10521,10521,18.5343,79.2144,328.5,1.5,1.2,2018-05-06,750,Aqua,MODIS,68,6.03,303.0,13.6,D,0.0,POINT (79.2144 18.5343),1,1
10522,10522,17.9014,79.9293,326.3,1.4,1.2,2018-05-06,750,Aqua,MODIS,70,6.03,288.7,14.4,D,2.0,POINT (79.9293 17.9014),0,0
10523,10523,19.161,79.2794,327.5,1.0,1.0,2018-06-06,528,Terra,MODIS,38,6.03,304.1,7.2,D,0.0,POINT (79.2794 19.161),1,1
10524,10524,18.3801,79.2575,327.9,1.0,1.0,2018-06-06,528,Terra,MODIS,54,6.03,293.4,12.6,D,0.0,POINT (79.2575 18.3801),1,1
10525,10525,18.6881,79.356,329.8,1.0,1.0,2018-06-06,528,Terra,MODIS,69,6.03,303.7,8.1,D,0.0,POINT (79.356 18.6881),1,1
10526,10526,19.0263,78.3903,333.3,1.0,1.0,2018-06-06,528,Terra,MODIS,71,6.03,307.9,9.4,D,0.0,POINT (78.3903 19.0263),1,1
10527,10527,18.9349,78.4464,335.9,1.0,1.0,2018-06-06,528,Terra,MODIS,79,6.03,307.0,14.2,D,0.0,POINT (78.4464 18.9349),1,1
10528,10528,18.9775,78.4113,334.8,1.0,1.0,2018-06-06,528,Terra,MODIS,78,6.03,308.3,12.3,D,0.0,POINT (78.4113 18.9775),0,0
10529,10529,18.5162,79.0911,330.6,1.0,1.0,2018-06-06,528,Terra,MODIS,45,6.03,306.9,8.0,D,0.0,POINT (79.0911 18.5162),1,1
10530,10530,17.2988,80.0235,332.1,1.0,1.0,2018-06-15,522,Terra,MODIS,77,6.03,304.2,14.7,D,0.0,POINT (80.0235 17.2988),0,0
10531,10531,17.3002,80.0141,326.8,1.0,1.0,2018-06-15,522,Terra,MODIS,59,6.03,304.2,8.1,D,0.0,POINT (80.0141 17.3002),1,0
10532,10532,17.3919,80.746,327.6,1.0,1.0,2018-06-15,522,Terra,MODIS,73,6.03,304.6,12.0,D,0.0,POINT (80.746 17.3919),1,1
10533,10533,17.3653,81.1607,320.3,2.2,1.4,2018-06-15,827,Aqua,MODIS,52,6.03,299.7,21.3,D,0.0,POINT (81.1607 17.3653),0,0
10534,10534,18.9253,78.969,324.3,1.4,1.2,2018-06-17,509,Terra,MODIS,64,6.03,300.6,16.8,D,0.0,POINT (78.969 18.9253),1,1
10535,10535,18.9877,79.4467,326.4,1.3,1.1,2018-06-17,509,Terra,MODIS,56,6.03,303.0,10.3,D,2.0,POINT (79.4467 18.9877),1,1
10536,10536,17.0721,78.2574,329.2,1.0,1.0,2018-06-17,814,Aqua,MODIS,56,6.03,306.7,11.7,D,0.0,POINT (78.2574 17.0721),1,1
10537,10537,17.9535,78.9722,331.8,1.1,1.0,2018-06-17,815,Aqua,MODIS,71,6.03,307.9,10.1,D,0.0,POINT (78.9722 17.9535),1,1
10538,10538,17.1575,79.54,329.0,1.0,1.0,2018-06-19,802,Aqua,MODIS,45,6.03,303.5,11.7,D,0.0,POINT (79.54 17.1575),1,1
10539,10539,17.4388,80.8356,328.8,1.0,1.0,2018-06-19,802,Aqua,MODIS,34,6.03,303.8,10.7,D,0.0,POINT (80.8356 17.4388),1,1
10540,10540,18.4522,80.4486,326.5,1.0,1.0,2018-06-19,802,Aqua,MODIS,36,6.03,299.6,14.5,D,0.0,POINT (80.4486 18.4522),0,0
10541,10541,18.52,80.3801,324.9,1.7,1.3,2018-06-20,540,Terra,MODIS,0,6.03,296.7,19.5,D,0.0,POINT (80.3801 18.52),0,0
10542,10542,19.2498,79.1568,320.3,1.5,1.2,2018-06-21,750,Aqua,MODIS,22,6.03,293.0,15.0,D,0.0,POINT (79.1568 19.2498),1,1
10543,10543,18.4117,79.436,317.1,1.2,1.1,2018-06-29,534,Terra,MODIS,63,6.03,294.2,9.1,D,0.0,POINT (79.436 18.4117),0,0
10544,10544,17.1328,78.1599,314.2,1.0,1.0,2018-07-24,528,Terra,MODIS,45,6.03,290.8,5.4,D,0.0,POINT (78.1599 17.1328),1,1
10545,10545,17.956,80.8005,305.3,1.0,1.0,2018-04-08,2027,Aqua,MODIS,64,6.03,293.1,4.5,N,2.0,POINT (80.8005 17.956),0,0
10546,10546,18.4452,80.455,312.0,1.1,1.0,2018-08-29,809,Aqua,MODIS,28,6.03,287.4,6.2,D,0.0,POINT (80.455 18.4452),0,0
10547,10547,17.0017,79.9789,323.4,1.0,1.0,2018-03-09,522,Terra,MODIS,66,6.03,297.7,11.9,D,2.0,POINT (79.9789 17.0017),1,1
10548,10548,18.066,80.7737,319.7,1.8,1.3,2018-08-09,540,Terra,MODIS,0,6.03,299.6,23.2,D,0.0,POINT (80.7737 18.066),0,0
10549,10549,18.4339,79.3814,316.8,1.4,1.2,2018-08-09,540,Terra,MODIS,64,6.03,299.5,15.1,D,0.0,POINT (79.3814 18.4339),0,0
10550,10550,18.6744,77.7463,314.1,1.9,1.3,2018-09-09,750,Aqua,MODIS,52,6.03,295.2,13.3,D,0.0,POINT (77.7463 18.6744),1,1
10551,10551,18.4034,77.8008,317.6,1.0,1.0,2018-10-09,528,Terra,MODIS,21,6.03,300.1,8.6,D,0.0,POINT (77.8008 18.4034),0,0
10552,10552,18.4609,79.3387,319.0,1.0,1.0,2018-10-09,528,Terra,MODIS,35,6.03,297.3,8.6,D,0.0,POINT (79.3387 18.4609),0,0
10553,10553,18.4716,79.3273,320.0,1.0,1.0,2018-10-09,528,Terra,MODIS,26,6.03,297.6,9.9,D,0.0,POINT (79.3273 18.4716),0,0
10554,10554,18.0526,80.7957,319.8,2.8,1.6,2018-10-09,833,Aqua,MODIS,33,6.03,298.1,36.2,D,0.0,POINT (80.7957 18.0526),1,1
10555,10555,18.4471,80.449,320.9,2.0,1.4,2018-11-09,738,Aqua,MODIS,26,6.03,298.5,27.7,D,0.0,POINT (80.449 18.4471),0,0
10556,10556,18.445,80.4545,321.2,2.0,1.4,2018-11-09,738,Aqua,MODIS,59,6.03,298.9,30.0,D,0.0,POINT (80.4545 18.445),0,0
10557,10557,18.4527,80.4543,325.6,1.0,1.0,2018-12-09,515,Terra,MODIS,0,6.03,303.4,13.8,D,0.0,POINT (80.4543 18.4527),0,0
10558,10558,18.4263,79.3968,318.7,1.1,1.0,2018-12-09,515,Terra,MODIS,35,6.03,298.4,10.4,D,0.0,POINT (79.3968 18.4263),0,0
10559,10559,18.3865,80.4671,324.1,1.0,1.0,2018-12-09,515,Terra,MODIS,56,6.03,302.5,12.1,D,0.0,POINT (80.4671 18.3865),0,0
10560,10560,17.96,80.8693,320.8,1.0,1.0,2018-12-09,515,Terra,MODIS,46,6.03,300.8,10.1,D,0.0,POINT (80.8693 17.96),0,0
10561,10561,17.235,80.0849,321.7,1.0,1.0,2018-12-09,516,Terra,MODIS,64,6.03,296.9,9.0,D,0.0,POINT (80.0849 17.235),1,0
10562,10562,18.7278,79.6399,313.1,3.2,1.7,2018-09-13,558,Terra,MODIS,40,6.03,294.5,31.7,D,0.0,POINT (79.6399 18.7278),0,0
10563,10563,18.4449,80.4762,311.9,3.8,1.8,2018-09-13,558,Terra,MODIS,42,6.03,292.3,37.9,D,0.0,POINT (80.4762 18.4449),0,0
10564,10564,18.2722,80.5434,317.7,3.9,1.8,2018-09-13,558,Terra,MODIS,49,6.03,294.2,64.8,D,0.0,POINT (80.5434 18.2722),0,0
10565,10565,18.3895,80.4676,321.8,1.4,1.2,2018-09-14,503,Terra,MODIS,0,6.03,300.1,15.3,D,0.0,POINT (80.4676 18.3895),0,0
10566,10566,17.9619,80.8678,318.6,1.3,1.1,2018-09-14,503,Terra,MODIS,0,6.03,297.0,13.0,D,0.0,POINT (80.8678 17.9619),0,0
10567,10567,16.919,79.4723,317.8,1.0,1.0,2018-09-14,808,Aqua,MODIS,39,6.03,298.4,5.5,D,0.0,POINT (79.4723 16.919),1,1
10568,10568,18.3563,80.4451,318.9,2.2,1.4,2018-09-15,546,Terra,MODIS,0,6.03,298.6,24.7,D,0.0,POINT (80.4451 18.3563),0,0
10569,10569,18.4755,79.3218,318.5,1.8,1.3,2018-09-15,546,Terra,MODIS,23,6.03,299.9,20.2,D,0.0,POINT (79.3218 18.4755),0,0
10570,10570,18.3895,80.4788,318.1,2.2,1.4,2018-09-15,546,Terra,MODIS,29,6.03,298.7,25.3,D,0.0,POINT (80.4788 18.3895),0,0
10571,10571,18.476,79.3129,321.7,1.2,1.1,2018-09-16,756,Aqua,MODIS,41,6.03,301.8,12.1,D,0.0,POINT (79.3129 18.476),0,0
10572,10572,18.4534,80.4555,323.3,1.3,1.1,2018-09-17,534,Terra,MODIS,0,6.03,299.9,17.1,D,0.0,POINT (80.4555 18.4534),0,0
10573,10573,18.034,80.7922,313.0,3.6,1.8,2018-09-17,839,Aqua,MODIS,43,6.03,286.1,33.5,D,0.0,POINT (80.7922 18.034),1,1
10574,10574,18.517,80.3769,320.6,1.0,1.0,2018-09-23,802,Aqua,MODIS,54,6.03,301.4,11.0,D,0.0,POINT (80.3769 18.517),0,0
10575,10575,18.4034,77.8029,316.6,1.2,1.1,2018-09-24,540,Terra,MODIS,33,6.03,299.5,8.9,D,0.0,POINT (77.8029 18.4034),0,0
10576,10576,18.3903,77.823,315.6,1.2,1.1,2018-09-24,540,Terra,MODIS,38,6.03,299.2,9.1,D,0.0,POINT (77.823 18.3903),1,1
10577,10577,18.4305,79.3768,315.5,1.5,1.2,2018-09-25,750,Aqua,MODIS,55,6.03,298.5,13.1,D,0.0,POINT (79.3768 18.4305),0,0
10578,10578,18.5591,79.728,318.4,1.4,1.2,2018-09-25,750,Aqua,MODIS,52,6.03,299.7,13.9,D,0.0,POINT (79.728 18.5591),1,0
10579,10579,18.8392,79.869,321.4,1.1,1.0,2018-09-26,527,Terra,MODIS,0,6.03,301.9,10.8,D,0.0,POINT (79.869 18.8392),0,0
10580,10580,18.7705,79.9486,317.8,1.1,1.0,2018-09-26,527,Terra,MODIS,21,6.03,300.2,9.4,D,0.0,POINT (79.9486 18.7705),0,0
10581,10581,18.5174,80.3795,320.3,1.1,1.0,2018-09-26,527,Terra,MODIS,0,6.03,298.8,9.6,D,0.0,POINT (80.3795 18.5174),0,0
10582,10582,18.4512,80.4571,312.7,1.1,1.1,2018-09-26,527,Terra,MODIS,0,6.03,293.3,7.6,D,0.0,POINT (80.4571 18.4512),0,0
10583,10583,17.9484,80.7989,317.7,1.0,1.0,2018-09-28,515,Terra,MODIS,57,6.03,298.9,7.3,D,2.0,POINT (80.7989 17.9484),0,0
10584,10584,18.4481,80.4614,324.1,1.0,1.0,2018-09-28,515,Terra,MODIS,0,6.03,303.8,11.3,D,0.0,POINT (80.4614 18.4481),0,0
10585,10585,18.3933,80.4727,320.2,1.6,1.2,2018-09-28,820,Aqua,MODIS,45,6.03,299.6,17.8,D,0.0,POINT (80.4727 18.3933),0,0
10586,10586,18.514,80.3604,312.5,3.5,1.8,2018-09-29,725,Aqua,MODIS,56,6.03,292.6,34.1,D,0.0,POINT (80.3604 18.514),1,1
10587,10587,18.7564,79.9721,314.4,3.7,1.8,2018-09-29,726,Aqua,MODIS,13,6.03,293.9,45.4,D,0.0,POINT (79.9721 18.7564),1,0
10588,10588,18.3842,80.4698,321.7,1.4,1.2,2018-09-30,503,Terra,MODIS,0,6.03,302.6,16.6,D,0.0,POINT (80.4698 18.3842),0,0
10589,10589,17.478,81.3152,317.3,1.1,1.1,2018-09-30,808,Aqua,MODIS,36,6.03,299.3,7.9,D,0.0,POINT (81.3152 17.478),0,0
10590,10590,18.1984,78.7376,318.5,1.0,1.0,2018-09-30,808,Aqua,MODIS,63,6.03,300.3,8.5,D,0.0,POINT (78.7376 18.1984),0,0
10591,10591,18.3906,80.4652,323.7,1.1,1.0,2018-02-10,756,Aqua,MODIS,0,6.03,304.4,13.5,D,0.0,POINT (80.4652 18.3906),0,0
10592,10592,18.2062,80.6503,322.1,1.1,1.0,2018-02-10,756,Aqua,MODIS,44,6.03,303.1,13.6,D,0.0,POINT (80.6503 18.2062),0,0
10593,10593,18.563,79.7232,317.1,1.1,1.1,2018-02-10,756,Aqua,MODIS,48,6.03,300.0,8.4,D,0.0,POINT (79.7232 18.563),0,0
10594,10594,18.3944,79.5116,318.5,1.2,1.1,2018-02-10,756,Aqua,MODIS,23,6.03,301.2,10.1,D,0.0,POINT (79.5116 18.3944),1,0
10595,10595,18.4525,80.4481,324.3,1.1,1.0,2018-02-10,756,Aqua,MODIS,0,6.03,305.1,14.4,D,0.0,POINT (80.4481 18.4525),0,0
10596,10596,17.9664,80.8658,315.0,1.4,1.2,2018-03-10,534,Terra,MODIS,0,6.03,297.1,10.4,D,0.0,POINT (80.8658 17.9664),0,0
10597,10597,17.5704,78.3915,319.7,1.1,1.0,2018-03-10,534,Terra,MODIS,66,6.03,300.3,8.4,D,0.0,POINT (78.3915 17.5704),1,1
10598,10598,16.6953,78.4288,325.6,1.1,1.0,2018-03-10,534,Terra,MODIS,72,6.03,306.2,9.6,D,0.0,POINT (78.4288 16.6953),1,1
10599,10599,16.7339,78.4877,326.1,1.1,1.1,2018-03-10,534,Terra,MODIS,72,6.03,307.4,8.6,D,0.0,POINT (78.4877 16.7339),1,1
10600,10600,16.5296,77.9019,321.1,1.1,1.0,2018-03-10,534,Terra,MODIS,30,6.03,304.1,7.1,D,0.0,POINT (77.9019 16.5296),1,1
10601,10601,17.9635,80.8663,322.3,1.5,1.2,2018-04-10,744,Aqua,MODIS,23,6.03,306.3,18.5,D,0.0,POINT (80.8663 17.9635),0,0
10602,10602,18.1681,80.6775,321.0,1.0,1.0,2018-05-10,521,Terra,MODIS,0,6.03,307.0,11.4,D,0.0,POINT (80.6775 18.1681),0,0
10603,10603,18.4513,80.4516,323.5,1.0,1.0,2018-05-10,521,Terra,MODIS,0,6.03,307.9,12.4,D,0.0,POINT (80.4516 18.4513),0,0
10604,10604,18.4352,79.3727,318.8,1.0,1.0,2018-05-10,521,Terra,MODIS,29,6.03,305.2,8.4,D,0.0,POINT (79.3727 18.4352),0,0
10605,10605,18.4245,79.5727,318.8,1.0,1.0,2018-05-10,521,Terra,MODIS,41,6.03,304.6,7.7,D,0.0,POINT (79.5727 18.4245),0,0
10606,10606,17.1992,80.7993,318.2,1.0,1.0,2018-05-10,522,Terra,MODIS,57,6.03,304.5,8.3,D,0.0,POINT (80.7993 17.1992),0,0
10607,10607,18.6825,80.0974,318.5,1.9,1.3,2018-05-10,827,Aqua,MODIS,28,6.03,300.8,18.9,D,0.0,POINT (80.0974 18.6825),1,1
10608,10608,18.7734,79.9861,316.6,4.4,1.9,2018-06-10,604,Terra,MODIS,19,6.03,298.8,67.4,D,0.0,POINT (79.9861 18.7734),0,0
10609,10609,18.7716,79.9801,317.0,4.4,1.9,2018-06-10,604,Terra,MODIS,0,6.03,298.8,76.0,D,0.0,POINT (79.9801 18.7716),0,0
10610,10610,17.9618,80.8642,315.0,2.5,1.5,2018-06-10,731,Aqua,MODIS,0,6.03,297.7,23.7,D,0.0,POINT (80.8642 17.9618),0,0
10611,10611,17.1956,80.8308,314.3,1.1,1.0,2018-07-10,509,Terra,MODIS,31,6.03,299.2,5.9,D,0.0,POINT (80.8308 17.1956),1,1
10612,10612,18.5606,79.7269,320.0,1.3,1.1,2018-07-10,509,Terra,MODIS,28,6.03,304.1,11.6,D,0.0,POINT (79.7269 18.5606),0,0
10613,10613,16.9915,79.975,317.9,1.1,1.1,2018-07-10,814,Aqua,MODIS,44,6.03,302.0,8.3,D,2.0,POINT (79.975 16.9915),1,1
10614,10614,16.3188,78.2103,321.9,1.0,1.0,2018-07-10,814,Aqua,MODIS,55,6.03,305.2,7.7,D,0.0,POINT (78.2103 16.3188),1,1
10615,10615,18.4472,80.4589,317.8,2.9,1.6,2018-08-10,552,Terra,MODIS,0,6.03,303.3,38.1,D,0.0,POINT (80.4589 18.4472),0,0
10616,10616,18.2867,80.5093,315.6,4.5,1.9,2018-08-10,719,Aqua,MODIS,41,6.03,298.7,67.6,D,0.0,POINT (80.5093 18.2867),0,0
10617,10617,18.7612,79.9637,316.7,4.8,2.0,2018-08-10,719,Aqua,MODIS,28,6.03,302.3,70.7,D,0.0,POINT (79.9637 18.7612),0,0
10618,10618,18.7626,79.9672,317.0,4.8,2.0,2018-08-10,719,Aqua,MODIS,23,6.03,302.2,72.7,D,0.0,POINT (79.9672 18.7626),0,0
10619,10619,18.3196,80.4749,318.5,2.0,1.4,2018-10-13,738,Aqua,MODIS,21,6.03,299.2,28.2,D,0.0,POINT (80.4749 18.3196),0,0
10620,10620,18.7616,79.9885,324.7,2.2,1.4,2018-10-13,738,Aqua,MODIS,23,6.03,304.5,40.3,D,0.0,POINT (79.9885 18.7616),0,0
10621,10621,18.665,79.5559,322.5,1.1,1.0,2018-10-14,515,Terra,MODIS,40,6.03,303.5,9.7,D,0.0,POINT (79.5559 18.665),0,0
10622,10622,18.4327,79.3769,315.7,1.1,1.1,2018-10-14,515,Terra,MODIS,32,6.03,297.2,7.6,D,0.0,POINT (79.3769 18.4327),0,0
10623,10623,18.1648,80.6617,306.4,3.4,1.7,2018-10-15,725,Aqua,MODIS,0,6.03,281.3,20.8,D,0.0,POINT (80.6617 18.1648),0,0
10624,10624,18.389,80.4674,320.1,1.4,1.2,2018-10-16,503,Terra,MODIS,0,6.03,299.3,14.5,D,0.0,POINT (80.4674 18.389),0,0
10625,10625,17.4938,81.3515,313.2,1.1,1.1,2018-10-16,808,Aqua,MODIS,16,6.03,295.9,9.5,D,0.0,POINT (81.3515 17.4938),0,0
10626,10626,18.6962,77.9955,318.1,1.5,1.2,2018-10-17,546,Terra,MODIS,64,6.03,298.4,14.4,D,0.0,POINT (77.9955 18.6962),1,1
10627,10627,18.9607,79.4346,317.1,1.2,1.1,2018-10-18,756,Aqua,MODIS,65,6.03,302.1,7.3,D,0.0,POINT (79.4346 18.9607),1,0
10628,10628,18.978,79.4205,327.2,1.2,1.1,2018-10-18,756,Aqua,MODIS,80,6.03,302.9,20.9,D,0.0,POINT (79.4205 18.978),0,0
10629,10629,18.9685,79.4222,342.5,1.2,1.1,2018-10-18,756,Aqua,MODIS,91,6.03,302.3,48.3,D,0.0,POINT (79.4222 18.9685),0,0
10630,10630,18.9797,79.4313,317.5,1.2,1.1,2018-10-18,756,Aqua,MODIS,62,6.03,302.7,7.8,D,0.0,POINT (79.4313 18.9797),1,1
10631,10631,18.3922,80.4716,325.3,1.1,1.0,2018-10-18,756,Aqua,MODIS,13,6.03,309.7,13.6,D,0.0,POINT (80.4716 18.3922),0,0
10632,10632,18.2798,78.2591,318.1,1.1,1.0,2018-10-19,533,Terra,MODIS,48,6.03,303.2,6.8,D,0.0,POINT (78.2591 18.2798),1,1
10633,10633,18.2554,78.2954,331.0,1.1,1.0,2018-10-19,533,Terra,MODIS,80,6.03,303.8,22.2,D,0.0,POINT (78.2954 18.2554),0,0
10634,10634,18.6443,77.9311,318.0,1.0,1.0,2018-10-19,533,Terra,MODIS,52,6.03,302.8,6.8,D,0.0,POINT (77.9311 18.6443),1,1
10635,10635,18.6853,79.7701,320.0,1.2,1.1,2018-10-19,533,Terra,MODIS,23,6.03,305.5,12.2,D,0.0,POINT (79.7701 18.6853),0,0
10636,10636,16.8581,78.0856,351.9,1.1,1.0,2018-10-19,534,Terra,MODIS,96,6.03,299.7,65.2,D,0.0,POINT (78.0856 16.8581),1,1
10637,10637,16.4173,78.074,334.8,1.1,1.0,2018-10-19,534,Terra,MODIS,85,6.03,301.3,30.7,D,0.0,POINT (78.074 16.4173),1,1
10638,10638,16.4188,78.0641,337.1,1.1,1.0,2018-10-19,534,Terra,MODIS,87,6.03,301.1,34.7,D,0.0,POINT (78.0641 16.4188),1,1
10639,10639,16.4265,78.0755,323.2,1.1,1.0,2018-10-19,534,Terra,MODIS,73,6.03,301.2,15.1,D,0.0,POINT (78.0755 16.4265),1,1
10640,10640,16.4343,78.0727,336.1,1.1,1.0,2018-10-19,534,Terra,MODIS,86,6.03,301.8,32.7,D,0.0,POINT (78.0727 16.4343),1,1
10641,10641,16.8673,78.0872,316.8,1.1,1.0,2018-10-19,534,Terra,MODIS,53,6.03,299.4,9.0,D,0.0,POINT (78.0872 16.8673),1,1
10642,10642,16.8658,78.097,318.3,1.1,1.0,2018-10-19,534,Terra,MODIS,60,6.03,300.1,10.4,D,0.0,POINT (78.097 16.8658),1,1
10643,10643,16.5921,77.8934,317.6,1.1,1.0,2018-10-19,534,Terra,MODIS,60,6.03,300.4,8.4,D,0.0,POINT (77.8934 16.5921),1,1
10644,10644,16.5464,77.9461,329.0,1.1,1.0,2018-10-19,534,Terra,MODIS,63,6.03,301.1,19.5,D,0.0,POINT (77.9461 16.5464),1,1
10645,10645,16.5307,77.9371,314.4,1.1,1.0,2018-10-19,534,Terra,MODIS,40,6.03,300.6,5.5,D,0.0,POINT (77.9371 16.5307),1,1
10646,10646,16.4451,78.0037,315.4,1.1,1.0,2018-10-19,534,Terra,MODIS,51,6.03,300.9,6.8,D,0.0,POINT (78.0037 16.4451),1,1
10647,10647,16.1498,77.7703,317.1,1.1,1.0,2018-10-19,534,Terra,MODIS,64,6.03,299.5,7.4,D,0.0,POINT (77.7703 16.1498),1,1
10648,10648,17.2561,81.1311,317.2,1.5,1.2,2018-10-19,534,Terra,MODIS,64,6.03,299.5,16.2,D,0.0,POINT (81.1311 17.2561),0,0
10649,10649,17.2585,81.1168,320.5,1.5,1.2,2018-10-19,534,Terra,MODIS,70,6.03,299.5,21.3,D,0.0,POINT (81.1168 17.2585),1,0
10650,10650,18.6622,79.5513,315.4,3.0,1.6,2018-10-19,839,Aqua,MODIS,26,6.03,297.6,28.5,D,2.0,POINT (79.5513 18.6622),0,0
10651,10651,17.5111,80.5686,316.9,1.6,1.2,2018-10-20,743,Aqua,MODIS,65,6.03,300.5,12.5,D,0.0,POINT (80.5686 17.5111),1,1
10652,10652,17.5626,81.2097,320.3,1.4,1.2,2018-10-20,743,Aqua,MODIS,54,6.03,305.8,16.2,D,0.0,POINT (81.2097 17.5626),0,0
10653,10653,18.1683,80.6788,321.9,1.0,1.0,2018-10-21,521,Terra,MODIS,0,6.03,307.9,10.7,D,0.0,POINT (80.6788 18.1683),0,0
10654,10654,17.5662,80.8754,318.0,1.0,1.0,2018-10-21,521,Terra,MODIS,61,6.03,302.9,6.6,D,0.0,POINT (80.8754 17.5662),1,0
10655,10655,17.5677,80.8658,318.2,1.0,1.0,2018-10-21,521,Terra,MODIS,60,6.03,302.7,7.1,D,0.0,POINT (80.8658 17.5677),1,0
10656,10656,17.5781,80.3219,319.5,1.2,1.1,2018-10-23,509,Terra,MODIS,66,6.03,303.8,9.8,D,0.0,POINT (80.3219 17.5781),0,0
10657,10657,17.4928,81.3565,313.2,1.1,1.0,2018-10-23,509,Terra,MODIS,42,6.03,298.9,5.5,D,0.0,POINT (81.3565 17.4928),0,0
10658,10658,17.2899,81.021,325.3,1.1,1.0,2018-10-23,509,Terra,MODIS,76,6.03,302.8,15.1,D,0.0,POINT (81.021 17.2899),1,0
