,index,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
336,Thangallapalli,,,0.0912037037037037,0.07804232804232804,0.03902116402116402,0.0,0.0,0.0,0.005952380952380952,0.02757936507936508,0.04325396825396825,0.04325396825396825,0.04371693121693122,0.04107142857142857,0.03796296296296296,0.03796296296296296,0.03154761904761905,0.012566137566137565,0.0,0.0,0.011441798941798942,0.022883597883597884,0.022883597883597884,0.022883597883597884,0.011441798941798942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.014285714285714287,0.02506613756613757,0.03584656084656085,0.028703703703703703,0.02156084656084656,0.01078042328042328,0.014285714285714287,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.014285714285714287,0.0,,
337,Veernapalli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
338,Vemulawada,,,0.03482142857142857,0.017410714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696428571428571,0.013392857142857142,0.013392857142857142,0.013392857142857142,0.006696428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024553571428571428,0.049107142857142856,0.049107142857142856,0.049107142857142856,0.024553571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
339,Vemulawada Rural,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010514018691588784,0.02102803738317757,0.02102803738317757,0.02102803738317757,0.010514018691588784,0.0,0.0,0.0,0.01366822429906542,0.02733644859813084,0.02733644859813084,0.02733644859813084,0.01366822429906542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009228971962616822,0.018457943925233644,0.02546728971962617,0.03247663551401869,0.02324766355140187,0.014018691588785047,0.007009345794392523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
340,Yellareddypet,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01011904761904762,0.02023809523809524,0.02023809523809524,0.02023809523809524,0.01011904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057539682539682535,0.011507936507936507,0.011507936507936507,0.011507936507936507,0.0057539682539682535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
341,Abdullapurmet,,,0.012058823529411766,0.01593137254901961,0.019803921568627453,0.013774509803921569,0.007745098039215687,0.0038725490196078434,0.0,0.0,0.0,0.0,0.01446078431372549,0.02892156862745098,0.02892156862745098,0.02892156862745098,0.01446078431372549,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.004999999999999999,0.004999999999999999,0.004999999999999999,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
342,Balapur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083984375,0.016796875,0.016796875,0.016796875,0.0083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
343,Chevella,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007699275362318841,0.02463768115942029,0.033876811594202895,0.033876811594202895,0.026177536231884055,0.009239130434782607,0.006476449275362319,0.012952898550724639,0.012952898550724639,0.012952898550724639,0.006476449275362319,0.015307971014492753,0.030615942028985505,0.035326086956521736,0.04003623188405797,0.024728260869565217,0.009420289855072464,0.004710144927536232,0.0,0.0,0.0,0.0,0.040851449275362314,0.08170289855072463,0.08170289855072463,0.08170289855072463,0.040851449275362314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00806159420289855,0.02694746376811594,0.03777173913043478,0.03777173913043478,0.02971014492753623,0.01082427536231884,0.0,0.0,0.005389492753623188,0.010778985507246376,,
344,Farooqnagar,,,0.023928571428571428,0.011964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005223214285714285,0.01044642857142857,0.01044642857142857,0.01044642857142857,0.005223214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037500000000000003,0.007500000000000001,0.007500000000000001,0.007500000000000001,0.0037500000000000003,0.0,0.0,,
345,Kadthal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005975609756097561,0.011951219512195122,0.011951219512195122,0.011951219512195122,0.005975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
346,Kandukur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045901639344262295,0.009180327868852459,0.017459016393442623,0.02573770491803279,0.021147540983606557,0.016557377049180328,0.008278688524590164,0.0,0.0,0.0,0.0,,
347,Keshampeta,,,0.029729729729729728,0.032150900900900906,0.02911036036036036,0.02364864864864865,0.02364864864864865,0.011824324324324325,0.0,0.0,0.009177927927927928,0.018355855855855856,0.018355855855855856,0.03260135135135135,0.03766891891891892,0.02849099099099099,0.02849099099099099,0.014245495495495496,0.0,0.0,0.0,0.0,0.0,0.009966216216216215,0.01993243243243243,0.03108108108108108,0.04222972972972973,0.03226351351351352,0.0222972972972973,0.01114864864864865,0.0,0.0,0.02162162162162162,0.04324324324324324,0.04324324324324324,0.04324324324324324,0.02162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04352477477477478,0.08704954954954956,0.09211711711711713,0.09718468468468469,0.05365990990990992,0.010135135135135136,0.005067567567567568,0.007150900900900901,0.014301801801801801,0.014301801801801801,0.014301801801801801,,
348,Kondurg,,,0.029423076923076923,0.014711538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011923076923076923,0.03721153846153846,0.050576923076923075,0.050576923076923075,0.03865384615384616,0.013365384615384616,0.040769230769230766,0.08153846153846153,0.08153846153846153,0.08153846153846153,0.040769230769230766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499999999999994,0.06499999999999999,0.06499999999999999,0.06499999999999999,0.032499999999999994,0.0,0.0,0.0,0.004615384615384615,0.00923076923076923,,
349,Kothur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.011438679245283018,0.022877358490566036,0.022877358490566036,0.022877358490566036,0.011438679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010966981132075473,0.021933962264150945,0.021933962264150945,0.021933962264150945,0.010966981132075473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00884433962264151,0.01768867924528302,0.01768867924528302,0.01768867924528302,0.00884433962264151,0.0,0.0,0.0,0.0,0.0,,
350,Madgul,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053838951310861425,0.010767790262172285,0.010767790262172285,0.010767790262172285,0.0053838951310861425,0.0,0.0,0.003136704119850187,0.025608614232209736,0.04494382022471909,0.04494382022471909,0.04180711610486891,0.01933520599250936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005149812734082397,0.010299625468164793,0.010299625468164793,0.010299625468164793,0.005149812734082397,0.0,0.0,,
351,Maheswaram,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003656126482213439,0.007312252964426878,0.007312252964426878,0.007312252964426878,0.008300395256916997,0.009288537549407115,0.009288537549407115,0.009288537549407115,0.004644268774703557,0.0,0.0,0.0,0.0,0.0,0.024407114624505927,0.04881422924901185,0.04881422924901185,0.04881422924901185,0.024407114624505927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607707509881423,,
352,Manchal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
353,Moinabad,,,0.011961722488038277,0.005980861244019139,0.0,0.0,0.0,0.0030502392344497605,0.006100478468899521,0.006100478468899521,0.006100478468899521,0.0030502392344497605,0.007356459330143541,0.014712918660287082,0.014712918660287082,0.014712918660287082,0.007356459330143541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014533492822966508,0.029066985645933015,0.029066985645933015,0.029066985645933015,0.014533492822966508,0.0,0.0,0.0,0.0,0.0,0.0,,
354,Nandigama,,,0.0,0.0,0.014655172413793103,0.029310344827586206,0.029310344827586206,0.029310344827586206,0.014655172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035488505747126434,0.09353448275862068,0.1160919540229885,0.1160919540229885,0.08060344827586206,0.022557471264367815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02385057471264368,0.04770114942528736,0.04770114942528736,0.04770114942528736,0.02385057471264368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
355,Serilingampalle,,,0.140625,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
356,Shabad,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0036796536796536794,0.007359307359307359,0.007359307359307359,0.007359307359307359,0.0036796536796536794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002922077922077922,0.005844155844155844,0.005844155844155844,0.005844155844155844,0.002922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008225108225108226,0.02196969696969697,0.027489177489177487,0.027489177489177487,0.01926406926406926,0.005519480519480519,0.0,0.0,0.0,0.005573593073593074,,
357,Shamshabad,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004591836734693878,0.009183673469387756,0.02920918367346939,0.04923469387755102,0.044642857142857144,0.04005102040816327,0.020025510204081633,0.0,0.0,0.006186224489795918,0.017793367346938774,0.023214285714285715,0.023214285714285715,0.017028061224489795,0.005420918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065051020408163265,0.013010204081632653,0.013010204081632653,,
358,Shankarpalle,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00900473933649289,0.01800947867298578,0.01800947867298578,0.01800947867298578,0.00900473933649289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004146919431279621,0.03193127962085308,0.05556872037914692,0.05556872037914692,0.051421800947867295,0.023637440758293837,0.0,0.0,0.0,0.0,0.01066350710900474,0.02132701421800948,,
359,Talakondapally,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010255102040816328,0.020510204081632656,0.020510204081632656,0.020510204081632656,0.010255102040816328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
360,Yacharam,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010087025316455696,0.025791139240506328,0.03140822784810127,0.03140822784810127,0.02132120253164557,0.005617088607594936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003837025316455696,0.007674050632911392,0.007674050632911392,0.007674050632911392,0.003837025316455696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004153481012658227,0.008306962025316455,0.008306962025316455,0.008306962025316455,0.009137658227848101,,
361,Andole,,,0.026462765957446805,0.026462765957446805,0.013231382978723403,0.0,0.0,0.01589095744680851,0.03178191489361702,0.04002659574468085,0.04827127659574468,0.032380319148936174,0.026329787234042553,0.027925531914893616,0.030452127659574467,0.041223404255319146,0.03138297872340426,0.02154255319148936,0.01077127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186170212765957,0.010372340425531914,0.01988031914893617,0.036436170212765955,0.03829787234042553,0.03311170212765957,0.023603723404255317,0.007047872340425532,0.0,0.0,0.0,0.0,0.006648936170212766,0.013297872340425532,,
362,Chowtakur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.008032128514056224,0.019427710843373497,0.030823293172690766,0.026807228915662652,0.033935742971887554,0.033684738955823294,0.022289156626506025,0.022289156626506025,0.011144578313253013,0.0,0.0,0.0,0.0,0.0,0.0,0.004317269076305221,0.008634538152610442,0.008634538152610442,0.008634538152610442,0.004317269076305221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285140562248996,0.059989959839357426,0.06295180722891566,0.06596385542168674,0.040461847389558235,0.008985943775100402,0.006024096385542169,0.0030120481927710845,0.0,0.0,0.0,0.0,,
363,Gummadidala,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594387755102041,0.23188775510204082,0.23188775510204082,0.23188775510204082,0.11594387755102041,0.0,0.0,0.0,0.0,0.0,0.02576530612244898,0.05153061224489796,0.05153061224489796,0.05153061224489796,0.02576530612244898,0.024362244897959184,0.04872448979591837,0.04872448979591837,0.04872448979591837,0.024362244897959184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011479591836734694,0.02295918367346939,0.02295918367346939,0.02295918367346939,0.011479591836734694,0.0,0.0,0.0,0.0,0.0,0.0,,
364,Hathnoora,,,0.050862068965517246,0.02536945812807882,0.02536945812807882,0.01268472906403941,0.0,0.0,0.004987684729064039,0.009975369458128078,0.025800492610837437,0.0416256157635468,0.04969211822660098,0.05775862068965517,0.19421182266009854,0.3306650246305419,0.3368226600985222,0.3429802955665025,0.19384236453201972,0.044704433497536944,0.047721674876847295,0.05073891625615764,0.04759852216748769,0.04969211822660099,0.03269704433497537,0.023399014778325122,0.03633004926108374,0.031096059113300493,0.02586206896551724,0.01293103448275862,0.0,0.017179802955665024,0.03435960591133005,0.03435960591133005,0.04328817733990148,0.05831280788177339,0.0644088669950739,0.0644088669950739,0.08091133004926107,0.07413793103448275,0.05086206896551724,0.05086206896551724,0.02543103448275862,0.0033251231527093596,0.011022167487684729,0.015394088669950737,0.03571428571428571,0.056342364532019705,0.05227832512315271,0.0479064039408867,0.027586206896551724,0.011514778325123154,0.01576354679802956,0.01576354679802956,0.01576354679802956,0.04593596059113301,0.09950738916256158,0.1229064039408867,,
365,Jharasangam,,,0.008455882352941178,0.016911764705882355,0.016911764705882355,0.016911764705882355,0.008455882352941178,0.0,0.0,0.0,0.010294117647058823,0.020588235294117647,0.020588235294117647,0.020588235294117647,0.010294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006495098039215686,0.012990196078431372,0.012990196078431372,0.012990196078431372,0.006495098039215686,0.0,0.02365196078431372,0.04730392156862744,0.04730392156862744,0.04730392156862744,0.02365196078431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055147058823529415,,
366,Jinnaram,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07725225225225224,0.15450450450450448,0.15450450450450448,0.15450450450450448,0.07725225225225224,0.0,0.0,0.0,0.0,0.0,,
367,Kalher,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008221476510067115,0.01644295302013423,0.01644295302013423,0.01644295302013423,0.008221476510067115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006291946308724832,0.012583892617449664,0.012583892617449664,0.012583892617449664,0.006291946308724832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
368,Kandi,,,0.012126865671641791,0.012126865671641791,0.012126865671641791,0.006063432835820896,0.0,0.0,0.0,0.0,0.020242537313432837,0.04048507462686567,0.04048507462686567,0.04048507462686567,0.020242537313432837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030970149253731347,0.061940298507462695,0.061940298507462695,0.061940298507462695,0.04225746268656717,0.022574626865671642,0.022574626865671642,0.022574626865671642,0.011287313432835821,0.010261194029850746,0.03805970149253732,0.06455223880597015,0.07350746268656717,0.06986940298507463,0.04869402985074627,0.022201492537313433,0.013246268656716418,0.006623134328358209,0.0,0.0,,
369,Kangti,,,0.023051948051948053,0.011525974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
370,Kohir,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010444444444444445,0.026000000000000002,0.03111111111111111,0.03111111111111111,0.020666666666666667,0.010333333333333333,0.010444444444444445,0.010444444444444445,0.010444444444444445,0.005222222222222223,0.0,0.004833333333333333,0.009666666666666665,0.009666666666666665,0.027555555555555555,0.04061111111111112,0.046666666666666676,0.05755555555555556,0.03966666666666667,0.021777777777777778,0.010888888888888889,0.0,0.0,0.012722222222222222,0.029555555555555554,0.03877777777777777,0.04388888888888889,0.03116666666666667,0.014333333333333333,0.016055555555555556,0.02188888888888889,0.025555555555555554,0.029222222222222222,0.018277777777777778,0.007333333333333333,0.015777777777777776,0.051833333333333335,0.09133333333333335,0.11144444444444446,0.10755555555555556,0.06783333333333333,0.028333333333333335,0.008222222222222223,0.0,0.0026666666666666666,0.005333333333333333,0.005333333333333333,,
371,Kondapur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01142384105960265,0.04677152317880795,0.0706953642384106,0.0706953642384106,0.05927152317880795,0.023923841059602647,0.0,0.0,0.03518211920529801,0.07036423841059603,0.07036423841059603,0.07036423841059603,0.03518211920529801,0.0228476821192053,0.0456953642384106,0.0456953642384106,0.0456953642384106,0.0228476821192053,0.0,0.0,0.0,0.0,0.0,0.014983443708609273,0.029966887417218546,0.09346026490066225,0.15695364238410595,0.14197019867549668,0.1269867549668874,0.0634933774834437,0.0,0.0,0.0,0.014817880794701985,0.02963576158940397,0.02963576158940397,0.02963576158940397,0.014817880794701985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063741721854304635,0.012748344370860927,0.012748344370860927,,
372,Manoor,,,0.017905405405405406,0.017905405405405406,0.008952702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00768581081081081,0.01537162162162162,0.01537162162162162,0.01537162162162162,0.00768581081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
373,Mogudampally,,,0.0,0.0,0.008940397350993378,0.017880794701986755,0.017880794701986755,0.017880794701986755,0.008940397350993378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022682119205298012,0.045364238410596024,0.05562913907284768,0.06589403973509933,0.04321192052980133,0.020529801324503313,0.010264900662251657,0.0,0.0,0.0,0.0076986754966887425,0.02748344370860927,0.03956953642384106,0.03956953642384106,0.03187086092715232,0.012086092715231788,0.006705298013245033,0.013410596026490066,0.013410596026490066,0.013410596026490066,0.006705298013245033,0.0,0.0,0.0,0.0,0.027235099337748342,0.054470198675496684,0.054470198675496684,0.054470198675496684,0.027235099337748342,0.0,0.0,0.0,0.0,0.0,0.0,,
374,Munipally,,,0.0180045871559633,0.013360091743119265,0.004357798165137614,0.0,0.0034977064220183484,0.006995412844036697,0.006995412844036697,0.006995412844036697,0.0034977064220183484,0.0,0.005504587155963302,0.011009174311926604,0.011009174311926604,0.011009174311926604,0.005504587155963302,0.0,0.0,0.0,0.0,0.0,0.0,0.008830275229357799,0.017660550458715597,0.024025229357798165,0.030389908256880732,0.021559633027522937,0.012729357798165137,0.006364678899082568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002981651376146789,0.005963302752293578,0.005963302752293578,0.005963302752293578,0.002981651376146789,0.0,0.0,0.0,0.0,0.005561926605504587,0.011123853211009173,0.011123853211009173,,
375,Nagalgidda,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007916666666666667,0.015833333333333335,0.015833333333333335,0.015833333333333335,0.007916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015416666666666667,0.030833333333333334,0.030833333333333334,0.030833333333333334,0.015416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
376,Narayankhed,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
