,index,Dist_Name,Mandal_Nam,Year,Bengal Gram,Castor,Chillies,Cotton,Green Gram,Groundnut,Jowar,Maize,Onion,Paddy,Red Gram,Sesamum,Soyabean,Sugarcane,Sunflower,Kharif,Rabi
2925,534,Nalgonda,Vemulapally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2926,534,Nalgonda,Vemulapally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2927,534,Nalgonda,Vemulapally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2928,534,Nalgonda,Vemulapally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2929,534,Nalgonda,Vemulapally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2930,535,Rajanna Sircilla,Vemulawada,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2931,535,Rajanna Sircilla,Vemulawada,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2932,535,Rajanna Sircilla,Vemulawada,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2933,535,Rajanna Sircilla,Vemulawada,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2934,535,Rajanna Sircilla,Vemulawada,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2935,535,Rajanna Sircilla,Vemulawada,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2937,536,Rajanna Sircilla,Vemulawada Rural,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2938,536,Rajanna Sircilla,Vemulawada Rural,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2939,536,Rajanna Sircilla,Vemulawada Rural,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2940,536,Rajanna Sircilla,Vemulawada Rural,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2941,536,Rajanna Sircilla,Vemulawada Rural,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2942,537,Mulugu,Venkatapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2943,537,Mulugu,Venkatapur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2944,537,Mulugu,Venkatapur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2945,537,Mulugu,Venkatapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2946,537,Mulugu,Venkatapur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2947,537,Mulugu,Venkatapur,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2948,539,Vikarabad,Vikarabad,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2949,539,Vikarabad,Vikarabad,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2950,539,Vikarabad,Vikarabad,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2951,539,Vikarabad,Vikarabad,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2952,539,Vikarabad,Vikarabad,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2953,539,Vikarabad,Vikarabad,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2954,540,Jogulamba Gadwal,Waddepally,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2955,540,Jogulamba Gadwal,Waddepally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2956,540,Jogulamba Gadwal,Waddepally,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2957,540,Jogulamba Gadwal,Waddepally,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2958,540,Jogulamba Gadwal,Waddepally,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2959,541,Wanaparthy,Wanaparthy,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2960,541,Wanaparthy,Wanaparthy,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2961,541,Wanaparthy,Wanaparthy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2962,541,Wanaparthy,Wanaparthy,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2963,541,Wanaparthy,Wanaparthy,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2964,542,Kumurambheem Asifabad,Wankidi,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2966,542,Kumurambheem Asifabad,Wankidi,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2967,542,Kumurambheem Asifabad,Wankidi,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2968,542,Kumurambheem Asifabad,Wankidi,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2969,542,Kumurambheem Asifabad,Wankidi,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2970,542,Kumurambheem Asifabad,Wankidi,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2971,543,Warangal_Urban,Warangal,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2972,543,Warangal_Urban,Warangal,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2973,543,Warangal_Urban,Warangal,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2974,543,Warangal_Urban,Warangal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2975,543,Warangal_Urban,Warangal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2976,543,Warangal_Urban,Warangal,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2977,544,Warangal_Rural,Wardhannapet,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2978,544,Warangal_Rural,Wardhannapet,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2979,544,Warangal_Rural,Wardhannapet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2980,544,Warangal_Rural,Wardhannapet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2981,544,Warangal_Rural,Wardhannapet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2982,545,Siddipet,Wargal,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2983,545,Siddipet,Wargal,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2984,545,Siddipet,Wargal,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2985,545,Siddipet,Wargal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2986,545,Siddipet,Wargal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2987,545,Siddipet,Wargal,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2988,546,Wanaparthy,Weepangandla,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2989,546,Wanaparthy,Weepangandla,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2990,546,Wanaparthy,Weepangandla,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2991,546,Wanaparthy,Weepangandla,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2992,546,Wanaparthy,Weepangandla,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2993,547,Khammam,Wyra,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2994,547,Khammam,Wyra,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2995,547,Khammam,Wyra,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2996,547,Khammam,Wyra,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2997,547,Khammam,Wyra,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2998,547,Khammam,Wyra,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2999,548,Rangareddy,Yacharam,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3000,548,Rangareddy,Yacharam,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3001,548,Rangareddy,Yacharam,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3002,548,Rangareddy,Yacharam,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3003,548,Rangareddy,Yacharam,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3004,548,Rangareddy,Yacharam,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3005,549,Yadadri Bhuvanagiri,Yadagirigutta,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3006,549,Yadadri Bhuvanagiri,Yadagirigutta,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3007,549,Yadadri Bhuvanagiri,Yadagirigutta,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3008,549,Yadadri Bhuvanagiri,Yadagirigutta,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3009,549,Yadadri Bhuvanagiri,Yadagirigutta,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3010,549,Yadadri Bhuvanagiri,Yadagirigutta,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3011,550,Nizamabad,Yedapally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3012,550,Nizamabad,Yedapally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3013,550,Nizamabad,Yedapally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3014,550,Nizamabad,Yedapally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3015,550,Nizamabad,Yedapally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3016,550,Nizamabad,Yedapally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3017,551,Vikarabad,Yelal,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3018,551,Vikarabad,Yelal,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3019,551,Vikarabad,Yelal,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3020,551,Vikarabad,Yelal,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3021,551,Vikarabad,Yelal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3022,551,Vikarabad,Yelal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3023,552,Medak,Yeldurthy,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3024,552,Medak,Yeldurthy,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3025,552,Medak,Yeldurthy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3026,552,Medak,Yeldurthy,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3027,552,Medak,Yeldurthy,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3028,552,Medak,Yeldurthy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3029,553,Bhadradri Kothagudem,Yellandu,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3030,553,Bhadradri Kothagudem,Yellandu,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3031,553,Bhadradri Kothagudem,Yellandu,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3032,553,Bhadradri Kothagudem,Yellandu,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3033,553,Bhadradri Kothagudem,Yellandu,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3034,553,Bhadradri Kothagudem,Yellandu,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3035,554,Kamareddy,Yellareddy,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3036,554,Kamareddy,Yellareddy,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3037,554,Kamareddy,Yellareddy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3038,554,Kamareddy,Yellareddy,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3039,554,Kamareddy,Yellareddy,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3040,554,Kamareddy,Yellareddy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3041,555,Rajanna Sircilla,Yellareddypet,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3042,555,Rajanna Sircilla,Yellareddypet,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3043,555,Rajanna Sircilla,Yellareddypet,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3044,555,Rajanna Sircilla,Yellareddypet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3045,555,Rajanna Sircilla,Yellareddypet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3046,555,Rajanna Sircilla,Yellareddypet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3047,556,Nizamabad,Yergatla,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3048,556,Nizamabad,Yergatla,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3049,556,Nizamabad,Yergatla,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3050,556,Nizamabad,Yergatla,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3051,556,Nizamabad,Yergatla,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3052,556,Nizamabad,Yergatla,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3053,557,Khammam,Yerrupalem,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3054,557,Khammam,Yerrupalem,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3055,557,Khammam,Yerrupalem,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3056,557,Khammam,Yerrupalem,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3057,557,Khammam,Yerrupalem,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3058,557,Khammam,Yerrupalem,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3059,558,Jangoan,Zaffergadh,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3060,558,Jangoan,Zaffergadh,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3061,558,Jangoan,Zaffergadh,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3062,558,Jangoan,Zaffergadh,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3063,558,Jangoan,Zaffergadh,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3064,559,Sangareddy,Zahirabad,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3065,559,Sangareddy,Zahirabad,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3066,559,Sangareddy,Zahirabad,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3067,559,Sangareddy,Zahirabad,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3068,559,Sangareddy,Zahirabad,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3069,559,Sangareddy,Zahirabad,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3070,560,Nagarkurnool,Lingal,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3071,560,Nagarkurnool,Lingal,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3072,560,Nagarkurnool,Lingal,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3073,560,Nagarkurnool,Lingal,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3074,560,Nagarkurnool,Lingal,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3075,560,Nagarkurnool,Lingal,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3076,561,Nagarkurnool,Nagar_Kurnool,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3077,561,Nagarkurnool,Nagar_Kurnool,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3078,561,Nagarkurnool,Nagar_Kurnool,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3079,561,Nagarkurnool,Nagar_Kurnool,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3080,561,Nagarkurnool,Nagar_Kurnool,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3081,561,Nagarkurnool,Nagar_Kurnool,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3082,562,Mahabubnagar,Mahabubnagar_Rural,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3083,562,Mahabubnagar,Mahabubnagar_Rural,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3084,562,Mahabubnagar,Mahabubnagar_Rural,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3085,562,Mahabubnagar,Mahabubnagar_Rural,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3086,562,Mahabubnagar,Mahabubnagar_Rural,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3087,563,Narayanpet,Utkoor,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3088,563,Narayanpet,Utkoor,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3089,563,Narayanpet,Utkoor,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3090,563,Narayanpet,Utkoor,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3091,563,Narayanpet,Utkoor,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3092,563,Narayanpet,Utkoor,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3093,565,Sangareddy,Ameenpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3094,565,Sangareddy,Ameenpur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3095,565,Sangareddy,Ameenpur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3096,565,Sangareddy,Ameenpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3097,565,Sangareddy,Ameenpur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3098,566,Sangareddy,Jinnaram,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3099,566,Sangareddy,Jinnaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3100,566,Sangareddy,Jinnaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3101,566,Sangareddy,Jinnaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3102,566,Sangareddy,Jinnaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3103,566,Sangareddy,Jinnaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3104,567,Medak,Toopran,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3105,567,Medak,Toopran,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3106,567,Medak,Toopran,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3107,567,Medak,Toopran,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3108,567,Medak,Toopran,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3109,567,Medak,Toopran,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3110,568,Medak,Manoharabad,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3111,568,Medak,Manoharabad,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3112,568,Medak,Manoharabad,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3113,568,Medak,Manoharabad,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3114,568,Medak,Manoharabad,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3115,570,Medak,Chilipched,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3116,570,Medak,Chilipched,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3117,570,Medak,Chilipched,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3118,570,Medak,Chilipched,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3119,570,Medak,Chilipched,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3120,571,Medak,Shankarampet_R,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3121,571,Medak,Shankarampet_R,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3122,571,Medak,Shankarampet_R,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3123,571,Medak,Shankarampet_R,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3124,571,Medak,Shankarampet_R,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3125,571,Medak,Shankarampet_R,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3126,572,Medak,Chegunta,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3127,572,Medak,Chegunta,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3128,572,Medak,Chegunta,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3129,572,Medak,Chegunta,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3130,572,Medak,Chegunta,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3131,572,Medak,Chegunta,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3132,573,Kamareddy,Domakonda,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3133,573,Kamareddy,Domakonda,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3134,573,Kamareddy,Domakonda,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3135,573,Kamareddy,Domakonda,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3136,573,Kamareddy,Domakonda,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3137,573,Kamareddy,Domakonda,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3138,574,Kamareddy,Pitlam,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3139,574,Kamareddy,Pitlam,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3140,574,Kamareddy,Pitlam,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3141,574,Kamareddy,Pitlam,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3142,574,Kamareddy,Pitlam,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3143,574,Kamareddy,Pitlam,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3144,575,Kamareddy,Bichkunda,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3145,575,Kamareddy,Bichkunda,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3146,575,Kamareddy,Bichkunda,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3147,575,Kamareddy,Bichkunda,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3148,575,Kamareddy,Bichkunda,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3149,575,Kamareddy,Bichkunda,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3150,576,Kamareddy,Birkoor,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3151,576,Kamareddy,Birkoor,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3152,576,Kamareddy,Birkoor,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3153,576,Kamareddy,Birkoor,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3154,576,Kamareddy,Birkoor,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3155,576,Kamareddy,Birkoor,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3156,577,Adilabad,Mavala,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3157,577,Adilabad,Mavala,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3158,577,Adilabad,Mavala,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3159,577,Adilabad,Mavala,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3160,577,Adilabad,Mavala,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3161,577,Adilabad,Mavala,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3162,578,Peddapalli,Anthergaon,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3163,578,Peddapalli,Anthergaon,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3164,578,Peddapalli,Anthergaon,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3165,578,Peddapalli,Anthergaon,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3166,578,Peddapalli,Anthergaon,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3167,579,Mulugu,Wazeed,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3168,579,Mulugu,Wazeed,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3169,579,Mulugu,Wazeed,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3170,579,Mulugu,Wazeed,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3171,579,Mulugu,Wazeed,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3172,579,Mulugu,Wazeed,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
