,brightness,confidence,bright_t31,frp,daynight,lulc,month,period_day,plant_harvest
14531,344.6,89,311.8,43.4,D,Moss and lichen,March,morning,No
14532,330.1,73,311.6,12.0,D,Moss and lichen,March,morning,No
14533,334.8,78,307.6,18.5,D,Moss and lichen,March,morning,No
14534,336.8,80,311.5,20.3,D,Moss and lichen,March,morning,No
14535,327.3,53,307.6,8.3,D,Moss and lichen,March,morning,No
14536,337.3,82,312.3,22.0,D,Moss and lichen,March,morning,No
14537,332.8,75,313.6,12.7,D,Moss and lichen,March,morning,No
14538,320.9,29,301.7,41.7,D,Moss and lichen,March,morning,No
14539,321.0,67,298.8,40.6,D,Moss and lichen,March,morning,No
14540,328.9,57,309.1,9.2,D,Moss and lichen,March,morning,No
14541,328.4,75,307.5,11.0,D,Moss and lichen,March,morning,No
14542,329.9,60,310.8,10.0,D,Moss and lichen,March,morning,No
14543,336.3,75,309.9,20.2,D,Moss and lichen,March,morning,No
14544,326.8,58,309.6,7.7,D,Moss and lichen,March,morning,No
14545,334.5,80,313.7,13.9,D,Moss and lichen,March,morning,No
14546,331.5,67,312.7,10.4,D,Moss and lichen,March,morning,No
14547,329.3,29,310.4,9.8,D,Moss and lichen,March,morning,No
14548,338.9,85,312.3,22.2,D,Moss and lichen,March,morning,No
14549,337.2,83,307.6,20.1,D,Moss and lichen,March,morning,No
14550,330.2,75,310.8,10.5,D,Moss and lichen,March,morning,No
14551,328.5,66,312.1,11.5,D,Moss and lichen,March,morning,No
14552,339.1,85,311.6,25.3,D,Moss and lichen,March,morning,No
14553,326.7,58,307.0,13.3,D,Moss and lichen,March,morning,No
14554,332.2,80,310.1,15.3,D,Moss and lichen,March,morning,No
14555,330.8,78,307.4,13.3,D,Moss and lichen,March,morning,No
14556,316.4,93,296.1,23.1,N,Moss and lichen,March,evening,No
14557,325.5,70,304.6,13.0,D,Moss and lichen,March,morning,No
14558,324.5,60,304.9,11.4,D,Moss and lichen,March,morning,No
14559,327.5,78,300.0,32.8,D,Moss and lichen,March,morning,No
14560,318.0,51,299.3,30.3,D,Moss and lichen,March,night,No
14561,325.3,59,301.2,29.9,D,Moss and lichen,March,morning,No
14562,331.1,77,302.8,28.4,D,Moss and lichen,March,morning,No
14563,329.2,62,308.9,23.4,D,Moss and lichen,March,morning,No
14564,326.2,39,306.4,18.9,D,Moss and lichen,March,morning,No
14565,328.6,57,310.7,14.1,D,Moss and lichen,March,morning,No
14566,326.7,61,306.3,11.2,D,Moss and lichen,March,morning,No
14567,328.9,75,306.5,14.7,D,Moss and lichen,March,morning,No
14568,329.0,68,309.9,10.1,D,Moss and lichen,March,morning,No
14569,345.0,90,306.8,39.8,D,Moss and lichen,March,morning,No
14570,326.7,69,306.4,11.7,D,Moss and lichen,March,morning,No
14571,328.2,66,308.1,9.4,D,Moss and lichen,March,morning,No
14572,325.7,57,308.7,7.3,D,Moss and lichen,March,morning,No
14573,322.4,47,300.9,28.7,D,Moss and lichen,March,morning,No
14574,326.3,35,305.9,25.1,D,Moss and lichen,March,morning,No
14575,326.4,55,299.1,40.7,D,Moss and lichen,March,morning,No
14576,321.7,57,301.8,36.9,D,Moss and lichen,March,morning,No
14577,324.0,65,301.8,49.9,D,Moss and lichen,March,morning,No
14578,322.9,42,303.0,31.6,D,Moss and lichen,March,morning,No
14579,321.4,55,302.6,27.7,D,Moss and lichen,March,morning,No
14580,330.5,62,310.6,14.1,D,Moss and lichen,March,morning,No
14581,332.8,71,308.8,17.7,D,Moss and lichen,March,morning,No
14582,335.6,77,308.8,22.7,D,Moss and lichen,March,morning,No
14583,330.6,61,309.8,14.7,D,Moss and lichen,March,morning,No
14584,327.8,63,307.7,11.4,D,Moss and lichen,March,morning,No
14585,305.3,64,292.0,5.3,N,Moss and lichen,March,evening,No
14586,318.8,40,298.7,30.8,D,Moss and lichen,March,morning,No
14587,320.0,26,301.3,50.0,D,Moss and lichen,March,morning,No
14588,320.9,61,300.2,40.2,D,Moss and lichen,March,morning,No
14589,321.0,61,300.5,43.1,D,Moss and lichen,March,morning,No
14590,324.0,34,302.0,50.2,D,Moss and lichen,March,morning,No
14591,321.6,65,300.8,42.2,D,Moss and lichen,March,morning,No
14592,308.6,74,296.8,6.1,N,Moss and lichen,March,afternoon,No
14593,326.9,52,307.5,13.0,D,Moss and lichen,March,morning,No
14594,327.3,63,306.8,14.9,D,Moss and lichen,March,morning,No
14595,328.6,74,304.5,36.6,D,Moss and lichen,March,morning,No
14596,326.3,69,303.6,27.8,D,Moss and lichen,March,morning,No
14597,333.3,79,308.4,45.9,D,Moss and lichen,March,morning,No
14598,339.1,84,313.7,20.9,D,Moss and lichen,March,morning,No
14599,332.0,65,308.7,11.2,D,Moss and lichen,March,morning,No
14600,335.6,79,312.8,15.8,D,Moss and lichen,March,morning,No
14601,327.7,39,308.9,11.1,D,Moss and lichen,March,morning,No
14602,328.2,56,307.9,9.9,D,Moss and lichen,March,morning,No
14603,331.1,68,308.6,13.3,D,Moss and lichen,March,morning,No
14604,328.4,47,308.2,9.2,D,Moss and lichen,March,morning,No
14605,328.5,53,309.7,8.8,D,Moss and lichen,March,morning,No
14606,326.4,48,309.6,7.1,D,Moss and lichen,March,morning,No
14607,328.9,40,314.2,8.2,D,Moss and lichen,March,morning,No
14608,331.0,62,314.6,10.3,D,Moss and lichen,March,morning,No
14609,331.5,50,315.0,13.4,D,Moss and lichen,March,morning,No
14610,333.0,62,317.5,14.8,D,Moss and lichen,March,morning,No
14611,328.4,51,314.0,10.4,D,Moss and lichen,March,morning,No
14612,336.7,78,316.8,20.6,D,Moss and lichen,March,morning,No
14613,337.3,45,315.0,18.4,D,Moss and lichen,March,morning,No
14614,336.9,78,317.0,19.4,D,Moss and lichen,March,morning,No
14615,334.1,72,315.4,12.8,D,Moss and lichen,March,morning,No
14616,334.1,69,315.6,12.8,D,Moss and lichen,March,morning,No
14617,337.8,77,315.9,19.3,D,Moss and lichen,March,morning,No
14618,331.2,43,313.9,10.5,D,Moss and lichen,March,morning,No
14619,330.2,60,314.5,10.7,D,Moss and lichen,March,morning,No
14620,337.7,76,320.3,12.7,D,Moss and lichen,March,morning,No
14621,343.3,86,315.5,28.4,D,Moss and lichen,March,morning,No
14622,339.7,82,316.1,24.3,D,Moss and lichen,March,morning,No
14623,336.3,73,312.2,17.3,D,Moss and lichen,March,morning,No
14624,335.6,76,313.3,14.7,D,Moss and lichen,March,morning,No
14625,341.6,86,311.9,25.2,D,Moss and lichen,March,morning,No
14626,333.9,63,312.9,13.7,D,Moss and lichen,March,morning,No
14627,333.7,64,310.6,12.1,D,Moss and lichen,March,morning,No
14628,339.6,84,312.7,21.3,D,Moss and lichen,March,morning,No
14629,329.3,64,310.2,8.3,D,Moss and lichen,March,morning,No
14630,329.3,67,311.1,9.2,D,Moss and lichen,March,morning,No
14631,345.4,89,312.3,34.6,D,Moss and lichen,March,morning,No
14632,328.0,52,310.2,7.7,D,Moss and lichen,March,morning,No
14633,334.4,63,310.8,17.6,D,Moss and lichen,March,morning,No
14634,335.9,79,311.5,16.3,D,Moss and lichen,March,morning,No
14635,337.8,77,312.0,21.6,D,Moss and lichen,March,morning,No
14636,328.8,61,313.3,11.9,D,Moss and lichen,March,morning,No
14637,328.8,58,312.8,12.3,D,Moss and lichen,March,morning,No
14638,339.3,82,313.7,22.2,D,Moss and lichen,March,morning,No
14639,335.0,75,312.5,17.0,D,Moss and lichen,March,morning,No
14640,335.1,72,308.2,16.2,D,Moss and lichen,March,morning,No
14641,343.5,86,312.9,29.4,D,Moss and lichen,March,morning,No
14642,337.7,79,311.5,20.4,D,Moss and lichen,March,morning,No
14643,339.8,84,314.1,23.2,D,Moss and lichen,March,morning,No
14644,329.8,48,313.8,8.3,D,Moss and lichen,March,morning,No
14645,334.9,77,314.3,17.6,D,Moss and lichen,March,morning,No
14646,332.5,69,314.5,13.4,D,Moss and lichen,March,morning,No
14647,332.6,42,312.5,13.9,D,Moss and lichen,March,morning,No
14648,330.0,40,311.5,9.2,D,Moss and lichen,March,morning,No
14649,330.0,53,310.0,10.1,D,Moss and lichen,March,morning,No
14650,327.2,18,310.4,6.7,D,Moss and lichen,March,morning,No
14651,332.2,57,312.4,8.5,D,Moss and lichen,March,morning,No
14652,337.6,79,312.5,16.3,D,Moss and lichen,March,morning,No
14653,338.3,61,312.1,22.4,D,Moss and lichen,March,morning,No
14654,339.6,80,311.0,21.5,D,Moss and lichen,March,morning,No
14655,332.2,69,313.0,13.0,D,Moss and lichen,March,morning,No
14656,331.3,57,312.8,10.4,D,Moss and lichen,March,morning,No
14657,336.0,76,312.7,15.4,D,Moss and lichen,March,morning,No
14658,330.1,23,312.3,6.3,D,Moss and lichen,March,morning,No
14659,309.7,77,296.9,22.0,N,Moss and lichen,March,evening,No
14660,324.2,49,304.2,11.8,D,Moss and lichen,March,morning,No
14661,322.1,38,303.3,13.2,D,Moss and lichen,March,morning,No
14662,330.0,57,314.0,12.9,D,Moss and lichen,March,morning,No
14663,328.9,70,303.9,19.7,D,Moss and lichen,March,morning,No
14664,324.9,53,304.3,18.1,D,Moss and lichen,March,morning,No
14665,333.5,0,310.1,44.1,D,Moss and lichen,March,morning,No
14666,327.6,49,309.1,26.5,D,Moss and lichen,March,morning,No
14667,325.3,52,308.9,22.1,D,Moss and lichen,March,morning,No
14668,331.6,64,309.2,39.0,D,Moss and lichen,March,morning,No
14669,334.3,68,314.2,16.5,D,Moss and lichen,March,morning,No
14670,328.0,55,311.3,9.1,D,Moss and lichen,March,morning,No
14671,326.7,46,309.3,8.1,D,Moss and lichen,March,morning,No
14672,327.4,61,310.3,8.2,D,Moss and lichen,March,morning,No
14673,331.5,64,312.7,14.8,D,Moss and lichen,March,morning,No
14674,346.7,91,310.7,39.9,D,Moss and lichen,March,morning,No
14675,333.5,67,311.2,15.9,D,Moss and lichen,March,morning,No
14676,333.8,77,312.4,17.0,D,Moss and lichen,March,morning,No
14677,331.5,72,312.7,11.5,D,Moss and lichen,March,morning,No
14678,335.2,81,312.4,15.3,D,Moss and lichen,March,morning,No
14679,333.6,78,311.6,13.7,D,Moss and lichen,March,morning,No
14680,328.9,64,311.2,11.9,D,Moss and lichen,March,morning,No
14681,336.3,77,312.0,19.6,D,Moss and lichen,March,morning,No
14682,332.9,58,313.9,13.6,D,Moss and lichen,March,morning,No
14683,336.6,80,312.5,20.3,D,Moss and lichen,March,morning,No
14684,330.2,62,309.3,11.0,D,Moss and lichen,March,morning,No
14685,334.2,76,314.6,15.6,D,Moss and lichen,March,morning,No
14686,339.3,83,313.7,25.2,D,Moss and lichen,March,morning,No
14687,337.5,81,315.0,21.8,D,Moss and lichen,March,morning,No
14688,332.9,73,314.0,13.8,D,Moss and lichen,March,morning,No
14689,338.0,76,314.1,20.9,D,Moss and lichen,March,morning,No
14690,342.7,87,310.8,33.6,D,Moss and lichen,March,morning,No
14691,328.6,41,310.7,8.8,D,Moss and lichen,March,morning,No
14692,327.4,55,309.9,8.6,D,Moss and lichen,March,morning,No
14693,331.5,61,315.3,9.2,D,Moss and lichen,March,morning,No
14694,327.2,45,311.1,7.1,D,Moss and lichen,March,morning,No
14695,328.7,45,312.1,8.6,D,Moss and lichen,March,morning,No
14696,330.1,45,312.6,10.8,D,Moss and lichen,March,morning,No
14697,328.0,32,312.4,14.3,D,Moss and lichen,March,morning,No
14698,326.3,24,308.0,15.8,D,Moss and lichen,March,morning,No
14699,323.4,28,306.0,11.2,D,Moss and lichen,March,morning,No
14700,329.3,58,307.9,12.2,D,Moss and lichen,March,morning,No
14701,331.7,67,314.3,20.8,D,Moss and lichen,March,morning,No
14702,329.0,68,303.3,17.5,D,Moss and lichen,March,morning,No
14703,326.1,36,307.0,12.1,D,Moss and lichen,March,morning,No
14704,328.6,61,307.5,9.8,D,Moss and lichen,March,morning,No
14705,328.1,43,312.1,14.5,D,Moss and lichen,March,morning,No
14706,329.8,59,312.0,17.8,D,Moss and lichen,March,morning,No
14707,327.7,18,311.9,13.1,D,Moss and lichen,March,morning,No
14708,328.4,49,312.6,14.6,D,Moss and lichen,March,morning,No
14709,328.0,54,307.9,9.9,D,Moss and lichen,March,morning,No
14710,332.8,74,311.0,16.0,D,Moss and lichen,March,morning,No
14711,329.8,69,313.2,10.8,D,Moss and lichen,March,morning,No
14712,336.1,72,314.8,16.6,D,Moss and lichen,March,morning,No
14713,331.3,70,314.5,11.4,D,Moss and lichen,March,morning,No
14714,335.5,78,314.6,19.1,D,Moss and lichen,March,morning,No
14715,329.4,54,312.8,10.7,D,Moss and lichen,March,morning,No
14716,329.2,38,308.7,13.3,D,Moss and lichen,March,morning,No
14717,335.5,79,314.5,19.5,D,Moss and lichen,March,morning,No
14718,332.1,72,314.3,15.0,D,Moss and lichen,March,morning,No
14719,330.8,34,311.4,12.8,D,Moss and lichen,March,morning,No
14720,330.9,69,314.0,10.7,D,Moss and lichen,March,morning,No
14721,304.5,60,294.2,6.8,N,Moss and lichen,March,evening,No
14722,330.0,100,295.2,46.3,N,Moss and lichen,March,evening,No
14723,305.7,65,294.1,6.9,N,Moss and lichen,March,evening,No
14724,326.4,59,307.0,7.5,D,Moss and lichen,March,morning,No
14725,321.0,52,302.0,10.8,D,Moss and lichen,March,morning,No
14726,334.2,82,303.6,30.8,D,Moss and lichen,March,morning,No
14727,328.1,70,304.0,15.6,D,Moss and lichen,March,morning,No
14728,321.7,53,303.8,10.4,D,Moss and lichen,March,morning,No
14729,323.4,54,304.9,10.2,D,Moss and lichen,March,morning,No
14730,319.7,35,301.9,6.6,D,Moss and lichen,March,morning,No
14731,320.4,49,303.0,10.2,D,Moss and lichen,March,morning,No
14732,326.6,69,307.0,13.4,D,Moss and lichen,March,morning,No
14733,327.4,62,310.4,11.5,D,Moss and lichen,March,morning,No
14734,333.2,76,311.3,20.3,D,Moss and lichen,March,morning,No
14735,325.1,51,311.6,8.9,D,Moss and lichen,March,morning,No
14736,325.9,61,302.8,14.6,D,Moss and lichen,March,morning,No
14737,333.6,77,311.3,20.6,D,Moss and lichen,March,morning,No
14738,326.0,63,305.5,9.9,D,Moss and lichen,March,morning,No
14739,324.3,52,306.0,8.2,D,Moss and lichen,March,morning,No
14740,323.7,37,305.6,7.2,D,Moss and lichen,March,morning,No
14741,327.2,70,307.1,12.5,D,Moss and lichen,March,morning,No
14742,323.8,59,303.4,10.5,D,Moss and lichen,March,morning,No
14743,324.5,28,310.1,7.9,D,Moss and lichen,March,morning,No
14744,329.7,67,306.5,66.2,D,Moss and lichen,March,morning,No
14745,324.7,55,301.4,31.4,D,Moss and lichen,March,morning,No
14746,323.9,51,300.9,38.1,D,Moss and lichen,March,morning,No
14747,328.4,57,306.2,16.4,D,Moss and lichen,March,morning,No
14748,327.7,63,303.5,20.9,D,Moss and lichen,March,morning,No
14749,333.5,78,302.8,33.3,D,Moss and lichen,March,morning,No
14750,325.5,61,305.4,13.4,D,Moss and lichen,March,morning,No
14751,324.3,14,301.8,13.8,D,Moss and lichen,March,morning,No
14752,326.8,23,304.3,12.8,D,Moss and lichen,March,morning,No
14753,310.2,77,298.0,7.9,N,Moss and lichen,March,evening,No
14754,329.9,65,307.2,12.1,D,Moss and lichen,April,morning,Yes
14755,324.9,45,307.1,6.8,D,Moss and lichen,April,morning,Yes
14756,328.9,61,307.7,10.5,D,Moss and lichen,April,morning,Yes
14757,326.9,58,306.3,8.8,D,Moss and lichen,April,morning,Yes
14758,327.5,61,308.3,9.5,D,Moss and lichen,April,morning,Yes
14759,331.8,73,307.5,14.7,D,Moss and lichen,April,morning,Yes
14760,331.8,76,307.5,15.3,D,Moss and lichen,April,morning,Yes
14761,325.4,56,304.0,13.6,D,Moss and lichen,April,morning,Yes
14762,332.7,77,306.3,16.4,D,Moss and lichen,April,morning,Yes
14763,338.0,83,307.7,24.0,D,Moss and lichen,April,morning,Yes
14764,331.9,72,309.9,15.8,D,Moss and lichen,April,morning,Yes
14765,340.0,84,310.5,24.5,D,Moss and lichen,April,morning,Yes
14766,330.2,74,311.1,10.3,D,Moss and lichen,April,morning,Yes
14767,331.2,53,311.0,11.7,D,Moss and lichen,April,morning,Yes
14768,343.6,89,312.6,30.8,D,Moss and lichen,April,morning,Yes
14769,333.1,75,308.9,16.1,D,Moss and lichen,April,morning,Yes
14770,326.2,53,310.1,8.0,D,Moss and lichen,April,morning,Yes
14771,332.2,70,311.8,8.0,D,Moss and lichen,April,morning,Yes
14772,329.3,45,310.1,11.9,D,Moss and lichen,April,morning,Yes
14773,328.9,57,309.6,19.5,D,Moss and lichen,April,morning,Yes
14774,327.2,67,306.7,27.0,D,Moss and lichen,April,morning,Yes
14775,328.7,61,304.7,34.2,D,Moss and lichen,April,morning,Yes
14776,331.8,54,307.9,39.8,D,Moss and lichen,April,morning,Yes
14777,330.8,74,307.8,24.5,D,Moss and lichen,April,morning,Yes
14778,306.9,70,296.1,6.1,N,Moss and lichen,April,evening,Yes
14779,308.1,74,297.1,5.8,N,Moss and lichen,April,afternoon,Yes
14780,331.5,64,313.2,9.8,D,Moss and lichen,April,morning,Yes
14781,330.1,71,308.8,10.9,D,Moss and lichen,April,morning,Yes
14782,354.5,96,309.8,52.8,D,Moss and lichen,April,morning,Yes
14783,335.2,76,309.4,14.4,D,Moss and lichen,April,morning,Yes
14784,331.6,69,309.4,10.0,D,Moss and lichen,April,morning,Yes
14785,332.3,61,309.3,9.5,D,Moss and lichen,April,morning,Yes
14786,341.8,85,311.0,25.0,D,Moss and lichen,April,morning,Yes
14787,328.6,55,308.5,12.3,D,Moss and lichen,April,morning,Yes
14788,331.2,49,309.0,9.8,D,Moss and lichen,April,morning,Yes
14789,339.6,83,314.2,23.5,D,Moss and lichen,April,morning,Yes
14790,333.4,73,313.3,10.5,D,Moss and lichen,April,morning,Yes
14791,336.5,73,315.3,18.4,D,Moss and lichen,April,morning,Yes
14792,331.9,0,313.6,10.4,D,Moss and lichen,April,morning,Yes
14793,334.2,67,304.8,19.6,D,Moss and lichen,April,morning,Yes
14794,346.5,89,314.1,39.6,D,Moss and lichen,April,morning,Yes
14795,331.0,46,313.2,8.3,D,Moss and lichen,April,morning,Yes
14796,328.9,27,311.4,8.7,D,Moss and lichen,April,morning,Yes
14797,328.9,38,312.6,8.5,D,Moss and lichen,April,morning,Yes
